materialId,lotId,categoryId,subCategoryId,description,imageRefs,approxWeightKg,unit,quantity,condition,sourceType,estimatedValueInr,classificationSource,createdAt
MAT_001071,LOT_00555,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/58e46d4ef2b9.jpg,33.77,kg,1,partially_dismantled,household,7008.02,recycler_corrected,2026-04-26T16:22:00.000Z
MAT_001072,LOT_00556,crt,crt_monitor,,synthetic://images/crt_monitor/0ce461d0d23c.jpg,96.7,kg,8,intact,street_pickup,772.9,collector,2026-07-22T09:27:00.000Z
MAT_001073,LOT_00556,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/40e2a359e26b.jpg,11.12,kg,1,intact,shop,106.53,collector,2026-07-22T09:27:00.000Z
MAT_001074,LOT_00556,motor_magnet,motor_small_appliance,,synthetic://images/motor_small_appliance/b94023b8fdc8.jpg,9.91,kg,8,partially_dismantled,office,1163.65,collector,2026-07-22T09:27:00.000Z
MAT_001075,LOT_00557,cable,cable_data_thin,,synthetic://images/cable_data_thin/3363b2aad07d.jpg,23.95,kg,1,partially_dismantled,street_pickup,3644.88,collector,2026-03-20T16:00:00.000Z
MAT_001076,LOT_00557,crt,crt_yoke,,synthetic://images/crt_yoke/a600947ec776.jpg,5.23,kg,11,broken,office,329.62,collector,2026-03-20T16:00:00.000Z
MAT_001077,LOT_00558,motor_magnet,motor_hdd_assembly,,synthetic://images/motor_hdd_assembly/8a27c3d26b43.jpg,3.93,kg,7,intact,street_pickup,1101.23,collector,2026-05-30T07:36:00.000Z
MAT_001078,LOT_00558,cable,cable_copper_house,,synthetic://images/cable_copper_house/31f9d8701e3b.jpg,35.17,kg,1,intact,repair_shop,13927.32,collector,2026-05-30T07:36:00.000Z
MAT_001079,LOT_00558,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/e3ef6007a916.jpg,28.64,kg,1,partially_dismantled,repair_shop,375.9,recycler_corrected,2026-05-30T07:36:00.000Z
MAT_001080,LOT_00559,motor_magnet,motor_fan_ac,,synthetic://images/motor_fan_ac/aaaaab45ceb1.jpg,10.95,kg,3,intact,repair_shop,1753.75,collector,2026-01-22T18:56:00.000Z
MAT_001081,LOT_00560,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/aac1985fedaf.jpg,19.98,kg,1,intact,street_pickup,244.56,recycler_corrected,2025-11-17T15:38:00.000Z
MAT_001082,LOT_00561,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/844f88efbe15.jpg,28.81,kg,1,broken,street_pickup,830.86,collector,2026-05-15T10:20:00.000Z
MAT_001083,LOT_00562,pcb,pcb_power_supply,,synthetic://images/pcb_power_supply/10dc2484e10a.jpg,17.9,kg,12,intact,office,2985.9,collector,2026-06-18T13:01:00.000Z
MAT_001084,LOT_00562,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/61baab120b50.jpg,3.8,kg,1,intact,office,154.43,collector,2026-06-18T13:01:00.000Z
MAT_001085,LOT_00563,lcd_panel,led_backlight_strip,,synthetic://images/led_backlight_strip/25e93eb68c79.jpg,15.13,kg,1,broken,repair_shop,1261.01,collector,2026-05-24T09:20:00.000Z
MAT_001086,LOT_00563,battery,battery_li_ion_laptop,,synthetic://images/battery_li_ion_laptop/eb85d2001c6a.jpg,0.9,kg,3,broken,household,159.49,collector,2026-05-24T09:20:00.000Z
MAT_001087,LOT_00564,pcb,pcb_mobile,,synthetic://images/pcb_mobile/9f5b74e712b4.jpg,0.03,kg,1,burnt,shop,16.76,collector,2026-05-13T19:40:00.000Z
MAT_001088,LOT_00565,pcb,pcb_tv_low_grade,,synthetic://images/pcb_tv_low_grade/b9557757aa69.jpg,5.15,kg,8,wet,aggregator,414.36,collector,2025-10-11T18:26:00.000Z
MAT_001089,LOT_00566,pcb,pcb_cpu_processor,,synthetic://images/pcb_cpu_processor/a5a913e92a08.jpg,0.04,kg,2,burnt,household,73.06,collector,2026-02-13T12:23:00.000Z
MAT_001090,LOT_00567,pcb,pcb_tv_low_grade,,synthetic://images/pcb_tv_low_grade/1a84fa363b59.jpg,4.61,kg,9,partially_dismantled,office,507.53,recycler_corrected,2025-12-16T13:53:00.000Z
MAT_001091,LOT_00568,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/59405b0c31f0.jpg,17.56,kg,1,broken,street_pickup,2947.08,recycler_corrected,2025-12-23T19:39:00.000Z
MAT_001092,LOT_00569,lcd_panel,lcd_monitor_panel,,synthetic://images/lcd_monitor_panel/8cdb9790dcd0.jpg,11.05,kg,3,partially_dismantled,street_pickup,324.17,collector,2026-04-14T09:14:00.000Z
MAT_001093,LOT_00570,pcb,pcb_ram_gold,,synthetic://images/pcb_ram_gold/8c90d18e3c0a.jpg,0.14,kg,5,wet,office,158.23,recycler_corrected,2026-01-16T12:49:00.000Z
MAT_001094,LOT_00571,mixed_plastic,plastic_hips_tv,,synthetic://images/plastic_hips_tv/9db49c6d23d2.jpg,39.32,kg,1,broken,aggregator,742.86,recycler_corrected,2026-02-04T07:05:00.000Z
MAT_001095,LOT_00571,motor_magnet,motor_hdd_assembly,,synthetic://images/motor_hdd_assembly/ee29a0a38449.jpg,7.7,kg,12,intact,office,2105.72,collector,2026-02-04T07:05:00.000Z
MAT_001096,LOT_00571,pcb,pcb_tv_low_grade,,synthetic://images/pcb_tv_low_grade/c19d5e57eb0f.jpg,1.64,kg,3,partially_dismantled,aggregator,168.3,collector,2026-02-04T07:05:00.000Z
MAT_001097,LOT_00571,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/9483c562ba61.jpg,10.27,kg,1,intact,repair_shop,124.58,collector,2026-02-04T07:05:00.000Z
MAT_001098,LOT_00572,pcb,pcb_cpu_processor,,synthetic://images/pcb_cpu_processor/9c086586c6d5.jpg,0.16,kg,9,intact,street_pickup,596.4,collector,2026-05-24T11:01:00.000Z
MAT_001099,LOT_00572,lcd_panel,lcd_tv_panel,,synthetic://images/lcd_tv_panel/73f6d3971230.jpg,105.94,kg,12,intact,street_pickup,2004.5,collector,2026-05-24T11:01:00.000Z
MAT_001100,LOT_00572,motor_magnet,motor_hdd_assembly,,synthetic://images/motor_hdd_assembly/fd30cf97fcef.jpg,3.36,kg,7,partially_dismantled,aggregator,931.29,collector,2026-05-24T11:01:00.000Z
MAT_001101,LOT_00573,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/cdba939fe310.jpg,40.83,kg,1,broken,repair_shop,6358.3,recycler_corrected,2025-10-06T18:05:00.000Z
MAT_001102,LOT_00573,battery,battery_lead_acid_ups,,synthetic://images/battery_lead_acid_ups/b398914e33ea.jpg,16.93,kg,3,intact,repair_shop,1549.1,collector,2025-10-06T18:05:00.000Z
MAT_001103,LOT_00574,battery,battery_button_cell,,synthetic://images/battery_button_cell/8b145f6315fc.jpg,40.08,kg,1,partially_dismantled,shop,3450.05,collector,2026-08-31T13:52:00.000Z
MAT_001104,LOT_00575,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/8e091e4b632f.jpg,25.59,kg,1,intact,repair_shop,834.23,collector,2026-02-19T12:24:00.000Z
MAT_001105,LOT_00576,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/b04d8062917b.jpg,41.58,kg,1,partially_dismantled,repair_shop,8894.65,collector,2025-09-21T15:01:00.000Z
MAT_001106,LOT_00577,cable,cable_aluminium,,synthetic://images/cable_aluminium/d160a12b099d.jpg,29.28,kg,1,burnt,shop,1880.87,collector,2025-09-25T17:21:00.000Z
MAT_001107,LOT_00578,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/c5eafcfae57a.jpg,19.29,kg,1,burnt,street_pickup,1648.51,collector,2025-10-31T10:31:00.000Z
MAT_001108,LOT_00579,cable,cable_aluminium,,synthetic://images/cable_aluminium/7ba21c96f6fa.jpg,28.13,kg,1,intact,street_pickup,4335.11,recycler_corrected,2025-11-15T18:57:00.000Z
MAT_001109,LOT_00579,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/feaef2a839db.jpg,22.36,kg,1,broken,aggregator,3769.35,collector,2025-11-15T18:57:00.000Z
MAT_001110,LOT_00580,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/76d2aa625e0d.jpg,29.81,kg,1,partially_dismantled,shop,1092.07,collector,2025-12-28T19:03:00.000Z
MAT_001111,LOT_00580,battery,battery_lead_acid_ups,,synthetic://images/battery_lead_acid_ups/2c8e40a28565.jpg,63.16,kg,7,intact,household,6042.94,collector,2025-12-28T19:03:00.000Z
MAT_001112,LOT_00581,cable,cable_data_thin,,synthetic://images/cable_data_thin/b9ffb10c69f2.jpg,8.89,kg,1,partially_dismantled,aggregator,1403.35,collector,2026-06-25T15:48:00.000Z
MAT_001113,LOT_00582,mixed_plastic,plastic_hips_tv,,synthetic://images/plastic_hips_tv/71a64852ec73.jpg,39.25,kg,1,intact,office,1055.83,collector,2026-04-16T11:19:00.000Z
MAT_001114,LOT_00583,battery,battery_li_ion_laptop,,synthetic://images/battery_li_ion_laptop/3b31b8e0d76e.jpg,4.27,kg,12,intact,household,983.89,collector,2025-12-30T16:18:00.000Z
MAT_001115,LOT_00583,lcd_panel,lcd_tv_panel,,synthetic://images/lcd_tv_panel/7d59efa68a95.jpg,81.7,kg,9,broken,aggregator,1297.96,collector,2025-12-30T16:18:00.000Z
MAT_001116,LOT_00584,mixed_plastic,plastic_hips_tv,,synthetic://images/plastic_hips_tv/50ada0a2f5a1.jpg,31.42,kg,1,partially_dismantled,shop,796.73,collector,2025-11-07T06:43:00.000Z
MAT_001117,LOT_00584,mixed_plastic,plastic_hips_tv,,synthetic://images/plastic_hips_tv/3e112dc107bb.jpg,34.94,kg,1,broken,household,691.92,collector,2025-11-07T06:43:00.000Z
MAT_001118,LOT_00584,motor_magnet,motor_hdd_assembly,,synthetic://images/motor_hdd_assembly/4ebcba3a2220.jpg,7.94,kg,12,partially_dismantled,aggregator,2363.71,collector,2025-11-07T06:43:00.000Z
MAT_001119,LOT_00585,battery,battery_li_ion_laptop,,synthetic://images/battery_li_ion_laptop/1bf03a1ecfb4.jpg,2.7,kg,9,intact,household,575.86,recycler_corrected,2026-06-23T17:44:00.000Z
MAT_001120,LOT_00585,motor_magnet,motor_speaker_magnet,,synthetic://images/motor_speaker_magnet/01de2a451877.jpg,0.49,kg,1,broken,street_pickup,25.25,collector,2026-06-23T17:44:00.000Z
MAT_001121,LOT_00585,lcd_panel,lcd_tv_panel,,synthetic://images/lcd_tv_panel/f1e1ad9a22b7.jpg,87.85,kg,11,broken,office,1637.55,collector,2026-06-23T17:44:00.000Z
MAT_001122,LOT_00586,crt,crt_monitor,,synthetic://images/crt_monitor/3dd08930860e.jpg,60.01,kg,4,intact,repair_shop,501.28,collector,2026-07-14T19:48:00.000Z
MAT_001123,LOT_00587,motor_magnet,motor_small_appliance,,synthetic://images/motor_small_appliance/6d19b8a02604.jpg,12.11,kg,9,broken,shop,1441.57,collector,2026-04-12T13:15:00.000Z
MAT_001124,LOT_00587,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/17d89c2242f8.jpg,1.85,kg,1,broken,street_pickup,16.98,recycler_corrected,2026-04-12T13:15:00.000Z
MAT_001125,LOT_00587,crt,crt_tv,,synthetic://images/crt_tv/a54a2b8564f6.jpg,38.64,kg,2,partially_dismantled,office,307.13,collector,2026-04-12T13:15:00.000Z
MAT_001126,LOT_00587,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/f959ce6be4b0.jpg,40.36,kg,1,partially_dismantled,aggregator,8613.75,collector,2026-04-12T13:15:00.000Z
MAT_001127,LOT_00588,motor_magnet,motor_fan_ac,,synthetic://images/motor_fan_ac/a2e324db8f76.jpg,18.73,kg,7,intact,office,2956.16,collector,2025-09-05T17:59:00.000Z
MAT_001128,LOT_00589,mixed_plastic,plastic_hips_tv,,synthetic://images/plastic_hips_tv/c56396a43f99.jpg,23.17,kg,1,intact,office,507.65,collector,2025-10-30T10:20:00.000Z
MAT_001129,LOT_00590,cable,cable_aluminium,,synthetic://images/cable_aluminium/1b4ac6e905b2.jpg,9.56,kg,1,intact,shop,1480.08,collector,2026-08-31T13:35:00.000Z
MAT_001130,LOT_00590,battery,battery_li_ion_laptop,,synthetic://images/battery_li_ion_laptop/208e900d8e73.jpg,1.84,kg,7,intact,household,419.75,collector,2026-08-31T13:35:00.000Z
MAT_001131,LOT_00591,pcb,pcb_power_supply,,synthetic://images/pcb_power_supply/4f667db8df1b.jpg,11.81,kg,10,partially_dismantled,office,1597.8,recycler_corrected,2025-12-05T13:19:00.000Z
MAT_001132,LOT_00591,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/1dbad176f9b3.jpg,35.67,kg,1,partially_dismantled,office,7018.41,collector,2025-12-05T13:19:00.000Z
MAT_001133,LOT_00591,mixed_plastic,plastic_hips_tv,,synthetic://images/plastic_hips_tv/edd5ba911576.jpg,41.53,kg,1,intact,aggregator,980.94,recycler_corrected,2025-12-05T13:19:00.000Z
MAT_001134,LOT_00592,pcb,pcb_motherboard,,synthetic://images/pcb_motherboard/d0392e65c433.jpg,4.59,kg,5,intact,shop,1519.61,collector,2025-10-19T15:42:00.000Z
MAT_001135,LOT_00593,cable,cable_aluminium,,synthetic://images/cable_aluminium/5014f06118f2.jpg,15.26,kg,1,broken,household,1705.05,collector,2026-03-23T13:07:00.000Z
MAT_001136,LOT_00594,pcb,pcb_mobile,,synthetic://images/pcb_mobile/1482e65afceb.jpg,0.17,kg,7,broken,aggregator,144.21,collector,2026-04-22T08:29:00.000Z
MAT_001137,LOT_00594,pcb,pcb_motherboard,,synthetic://images/pcb_motherboard/34965cf40eb8.jpg,0.82,kg,1,intact,aggregator,252.67,collector,2026-04-22T08:29:00.000Z
MAT_001138,LOT_00594,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/28c72e09cec9.jpg,26.45,kg,1,wet,shop,3477.12,collector,2026-04-22T08:29:00.000Z
MAT_001139,LOT_00595,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/d17a04e0def9.jpg,40.91,kg,1,broken,office,1014.44,collector,2025-10-05T08:50:00.000Z
MAT_001140,LOT_00595,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/fd10b5e4cefe.jpg,20.14,kg,1,intact,aggregator,3962.34,collector,2025-10-05T08:50:00.000Z
MAT_001141,LOT_00596,cable,cable_aluminium,,synthetic://images/cable_aluminium/6d9e3a673841.jpg,25.02,kg,1,partially_dismantled,office,3576.27,collector,2026-03-13T08:15:00.000Z
MAT_001142,LOT_00596,pcb,pcb_mobile,,synthetic://images/pcb_mobile/f7b98da938ba.jpg,0.1,kg,5,intact,aggregator,103.72,collector,2026-03-13T08:15:00.000Z
MAT_001143,LOT_00597,mixed_plastic,plastic_hips_tv,,synthetic://images/plastic_hips_tv/bd76a0c68eb2.jpg,27.14,kg,1,intact,shop,725.72,recycler_corrected,2026-05-01T12:29:00.000Z
MAT_001144,LOT_00598,pcb,pcb_tv_low_grade,,synthetic://images/pcb_tv_low_grade/e1c5d1de078e.jpg,2.44,kg,6,intact,household,281.97,collector,2025-12-22T14:25:00.000Z
MAT_001145,LOT_00599,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/812896e7f515.jpg,13.84,kg,1,partially_dismantled,shop,487.98,collector,2026-02-11T18:24:00.000Z
MAT_001146,LOT_00599,lcd_panel,lcd_laptop_panel,,synthetic://images/lcd_laptop_panel/ed4ae1aff7a1.jpg,3.52,kg,9,intact,household,164.56,collector,2026-02-11T18:24:00.000Z
MAT_001147,LOT_00599,mixed_plastic,plastic_hips_tv,,synthetic://images/plastic_hips_tv/d00894052faf.jpg,39.24,kg,1,broken,office,741.35,collector,2026-02-11T18:24:00.000Z
MAT_001148,LOT_00600,cable,cable_copper_house,,synthetic://images/cable_copper_house/7e394cbd6887.jpg,21.04,kg,1,partially_dismantled,shop,8785.1,collector,2026-02-20T19:55:00.000Z
MAT_001149,LOT_00601,cable,cable_copper_house,,synthetic://images/cable_copper_house/c70d91cac6ab.jpg,18.56,kg,1,intact,aggregator,7349.76,collector,2026-05-26T16:00:00.000Z
MAT_001150,LOT_00601,motor_magnet,motor_small_appliance,,synthetic://images/motor_small_appliance/c33e9b8b70e7.jpg,12.46,kg,9,partially_dismantled,street_pickup,1751.68,collector,2026-05-26T16:00:00.000Z
MAT_001151,LOT_00602,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/340247c9a632.jpg,42.88,kg,1,broken,household,7452.5,collector,2026-05-11T11:52:00.000Z
MAT_001152,LOT_00602,motor_magnet,motor_hdd_assembly,,synthetic://images/motor_hdd_assembly/a11a5f5d64f7.jpg,0.44,kg,1,intact,shop,121.35,recycler_corrected,2026-05-11T11:52:00.000Z
MAT_001153,LOT_00602,cable,cable_data_thin,,synthetic://images/cable_data_thin/acd5c38763df.jpg,1.29,kg,1,intact,shop,196.18,collector,2026-05-11T11:52:00.000Z
MAT_001154,LOT_00603,pcb,pcb_ram_gold,,synthetic://images/pcb_ram_gold/152c6eee57d5.jpg,0.1,kg,4,intact,street_pickup,159.64,recycler_corrected,2026-04-06T06:36:00.000Z
MAT_001155,LOT_00603,cable,cable_copper_house,,synthetic://images/cable_copper_house/811bbc35167e.jpg,43.7,kg,1,broken,shop,16443.86,collector,2026-04-06T06:36:00.000Z
MAT_001156,LOT_00604,pcb,pcb_mobile,,synthetic://images/pcb_mobile/d3efdca9ff65.jpg,0.12,kg,5,broken,shop,122.17,collector,2026-07-18T16:10:00.000Z
MAT_001157,LOT_00604,pcb,pcb_motherboard,,synthetic://images/pcb_motherboard/cc0b4349396e.jpg,12.1,kg,12,intact,street_pickup,4277.47,collector,2026-07-18T16:10:00.000Z
MAT_001158,LOT_00605,pcb,pcb_cpu_processor,,synthetic://images/pcb_cpu_processor/c065deff7e8f.jpg,0.18,kg,7,intact,household,859.52,collector,2025-12-26T08:55:00.000Z
MAT_001159,LOT_00606,battery,battery_li_ion_mobile,,synthetic://images/battery_li_ion_mobile/dbb231acefb8.jpg,0.08,kg,2,partially_dismantled,repair_shop,15.55,collector,2026-08-18T15:49:00.000Z
MAT_001160,LOT_00607,cable,cable_aluminium,,synthetic://images/cable_aluminium/a62472c103a4.jpg,17.07,kg,1,intact,aggregator,2549.75,collector,2026-02-02T09:13:00.000Z
MAT_001161,LOT_00608,battery,battery_li_ion_mobile,,synthetic://images/battery_li_ion_mobile/ccd0ccf341d6.jpg,0.22,kg,6,broken,aggregator,39.13,collector,2026-04-25T10:07:00.000Z
MAT_001162,LOT_00609,cable,cable_data_thin,,synthetic://images/cable_data_thin/2e24f5a0e839.jpg,43.53,kg,1,intact,street_pickup,5586.64,recycler_corrected,2026-01-08T13:31:00.000Z
MAT_001163,LOT_00610,battery,battery_button_cell,,synthetic://images/battery_button_cell/77011cbed1b1.jpg,31.97,kg,1,broken,household,2960.51,collector,2026-01-18T17:58:00.000Z
MAT_001164,LOT_00611,cable,cable_data_thin,,synthetic://images/cable_data_thin/4912370bf060.jpg,23.18,kg,1,intact,repair_shop,2724.11,recycler_corrected,2026-07-09T12:42:00.000Z
MAT_001165,LOT_00611,cable,cable_copper_house,,synthetic://images/cable_copper_house/bed4d06d8ab3.jpg,5.05,kg,1,partially_dismantled,household,2072.06,collector,2026-07-09T12:42:00.000Z
MAT_001166,LOT_00611,mixed_plastic,plastic_mixed_dirty,,synthetic://images/plastic_mixed_dirty/943f1c3518d4.jpg,37.69,kg,1,intact,office,361.07,collector,2026-07-09T12:42:00.000Z
MAT_001167,LOT_00611,pcb,pcb_tv_low_grade,,synthetic://images/pcb_tv_low_grade/f6536caa9772.jpg,3.61,kg,8,intact,aggregator,381.14,collector,2026-07-09T12:42:00.000Z
MAT_001168,LOT_00612,crt,crt_yoke,,synthetic://images/crt_yoke/0be2c865b3f8.jpg,5.73,kg,11,intact,street_pickup,411.99,collector,2025-11-02T15:44:00.000Z
MAT_001169,LOT_00613,pcb,pcb_motherboard,,synthetic://images/pcb_motherboard/780a424973f4.jpg,11.4,kg,11,broken,repair_shop,3273.58,collector,2026-03-18T07:31:00.000Z
MAT_001170,LOT_00614,pcb,pcb_power_supply,,synthetic://images/pcb_power_supply/cdbb7df49ef3.jpg,9.21,kg,9,broken,repair_shop,1014.41,collector,2026-01-03T17:56:00.000Z
MAT_001171,LOT_00615,pcb,pcb_ram_gold,,synthetic://images/pcb_ram_gold/4d9103b9a6a5.jpg,0.25,kg,8,burnt,shop,186.35,collector,2025-11-22T17:09:00.000Z
MAT_001172,LOT_00615,pcb,pcb_mobile,,synthetic://images/pcb_mobile/3ca60170fee3.jpg,0.04,kg,2,intact,household,41.61,collector,2025-11-22T17:09:00.000Z
MAT_001173,LOT_00615,pcb,pcb_tv_low_grade,,synthetic://images/pcb_tv_low_grade/0eb2f9079efc.jpg,4.75,kg,8,intact,repair_shop,488.68,collector,2025-11-22T17:09:00.000Z
MAT_001174,LOT_00615,battery,battery_li_ion_laptop,,synthetic://images/battery_li_ion_laptop/350d0f22e979.jpg,1.28,kg,4,intact,household,265.43,collector,2025-11-22T17:09:00.000Z
MAT_001175,LOT_00616,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/a4de70cb1af5.jpg,19.65,kg,1,partially_dismantled,shop,4275.05,collector,2025-09-28T07:50:00.000Z
MAT_001176,LOT_00616,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/fa9d056e1c9c.jpg,29.01,kg,1,partially_dismantled,household,6311.42,collector,2025-09-28T07:50:00.000Z
MAT_001177,LOT_00616,cable,cable_aluminium,,synthetic://images/cable_aluminium/799229b9dded.jpg,17.58,kg,1,broken,shop,2234.42,collector,2025-09-28T07:50:00.000Z
MAT_001178,LOT_00616,crt,crt_monitor,,synthetic://images/crt_monitor/da0f23a47ad3.jpg,9.09,kg,1,intact,shop,79.72,collector,2025-09-28T07:50:00.000Z
MAT_001179,LOT_00617,battery,battery_button_cell,,synthetic://images/battery_button_cell/735d76bb0945.jpg,8.16,kg,1,intact,street_pickup,803.76,collector,2025-12-12T08:19:00.000Z
MAT_001180,LOT_00617,cable,cable_data_thin,,synthetic://images/cable_data_thin/208f8a7fdfaa.jpg,35.15,kg,1,intact,repair_shop,4018.35,collector,2025-12-12T08:19:00.000Z
MAT_001181,LOT_00618,battery,battery_button_cell,,synthetic://images/battery_button_cell/9db15a506eb4.jpg,23.59,kg,1,broken,household,2040.19,collector,2025-11-28T12:52:00.000Z
MAT_001182,LOT_00618,cable,cable_data_thin,,synthetic://images/cable_data_thin/bb0f39239921.jpg,38.85,kg,1,partially_dismantled,aggregator,5899,collector,2025-11-28T12:52:00.000Z
MAT_001183,LOT_00618,lcd_panel,lcd_laptop_panel,,synthetic://images/lcd_laptop_panel/387cc5c861dc.jpg,3.83,kg,8,intact,repair_shop,193.42,collector,2025-11-28T12:52:00.000Z
MAT_001184,LOT_00619,pcb,pcb_motherboard,,synthetic://images/pcb_motherboard/e63dbb04371d.jpg,6.63,kg,9,intact,street_pickup,2340.39,collector,2026-01-05T06:26:00.000Z
MAT_001185,LOT_00619,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/4374dea4d4fe.jpg,22.48,kg,1,partially_dismantled,household,823.54,collector,2026-01-05T06:26:00.000Z
MAT_001186,LOT_00620,motor_magnet,motor_speaker_magnet,,synthetic://images/motor_speaker_magnet/693188d72eb5.jpg,2.41,kg,5,intact,street_pickup,186.22,recycler_corrected,2026-08-06T11:22:00.000Z
MAT_001187,LOT_00620,battery,battery_lead_acid_ups,,synthetic://images/battery_lead_acid_ups/d5e27c7381d0.jpg,71.47,kg,8,broken,shop,5108.57,collector,2026-08-06T11:22:00.000Z
MAT_001188,LOT_00620,motor_magnet,motor_hdd_assembly,,synthetic://images/motor_hdd_assembly/e965752383fb.jpg,2.58,kg,4,partially_dismantled,office,765.73,recycler_corrected,2026-08-06T11:22:00.000Z
MAT_001189,LOT_00621,motor_magnet,motor_hdd_assembly,,synthetic://images/motor_hdd_assembly/8eecc47e9e86.jpg,5.62,kg,12,intact,shop,1489.02,collector,2026-07-04T18:50:00.000Z
MAT_001190,LOT_00622,motor_magnet,motor_hdd_assembly,,synthetic://images/motor_hdd_assembly/40abd47b4c2d.jpg,1.81,kg,3,burnt,shop,204.32,collector,2026-07-26T12:45:00.000Z
MAT_001191,LOT_00623,battery,battery_li_ion_mobile,,synthetic://images/battery_li_ion_mobile/c3e5fabb2b81.jpg,0.04,kg,1,intact,household,7.53,collector,2025-12-30T15:14:00.000Z
MAT_001192,LOT_00623,mixed_plastic,plastic_abs_casing,,synthetic://images/plastic_abs_casing/6f8d5b71bef7.jpg,22.45,kg,1,broken,household,557.98,collector,2025-12-30T15:14:00.000Z
MAT_001193,LOT_00624,cable,cable_data_thin,,synthetic://images/cable_data_thin/d3a8177b4ad1.jpg,41.88,kg,1,partially_dismantled,shop,6392.94,collector,2026-05-19T19:07:00.000Z
MAT_001194,LOT_00624,battery,battery_li_ion_laptop,,synthetic://images/battery_li_ion_laptop/0d8bfba2a14c.jpg,3.21,kg,9,intact,aggregator,837.62,collector,2026-05-19T19:07:00.000Z
MAT_001195,LOT_00624,cable,cable_mixed_scrap,,synthetic://images/cable_mixed_scrap/3b77eb121089.jpg,44.78,kg,1,broken,street_pickup,7482.35,collector,2026-05-19T19:07:00.000Z
MAT_001196,LOT_00625,cable,cable_copper_house,,synthetic://images/cable_copper_house/1e300af90483.jpg,43.38,kg,1,intact,street_pickup,19832.9,collector,2026-06-14T13:26:00.000Z
MAT_001197,LOT_00626,pcb,pcb_power_supply,,synthetic://images/pcb_power_supply/9c01df07bcae.jpg,9.98,kg,10,intact,household,1303.09,collector,2025-09-17T15:26:00.000Z
MAT_001198,LOT_00626,cable,cable_data_thin,,synthetic://images/cable_data_thin/73fc75f5dda2.jpg,12.64,kg,1,partially_dismantled,aggregator,1718.46,recycler_corrected,2025-09-17T15:26:00.000Z
MAT_001199,LOT_00627,cable,cable_aluminium,,synthetic://images/cable_aluminium/68bfa4efe070.jpg,24.25,kg,1,broken,aggregator,2675.73,collector,2026-08-13T12:50:00.000Z
MAT_001200,LOT_00628,pcb,pcb_motherboard,,synthetic://images/pcb_motherboard/d38d3fab43a9.jpg,5.65,kg,9,broken,street_pickup,1293.3,collector,2026-05-26T18:01:00.000Z
MAT_001201,LOT_00628,motor_magnet,motor_speaker_magnet,,synthetic://images/motor_speaker_magnet/139f69170008.jpg,3.14,kg,7,intact,office,201.78,collector,2026-05-26T18:01:00.000Z
MAT_001202,LOT_00629,cable,cable_data_thin,,synthetic://images/cable_data_thin/0b06eaab1905.jpg,9.96,kg,1,intact,shop,1270,collector,2026-07-08T14:14:00.000Z
MAT_001203,LOT_00630,crt,crt_monitor,,synthetic://images/crt_monitor/af99c3c0365c.jpg,51.07,kg,4,partially_dismantled,street_pickup,446.83,collector,2026-06-22T15:42:00.000Z
MAT_001204,LOT_00630,cable,cable_copper_house,,synthetic://images/cable_copper_house/158e0088eee6.jpg,28.66,kg,1,intact,aggregator,11349.36,collector,2026-06-22T15:42:00.000Z
MAT_001205,LOT_00631,crt,crt_tv,,synthetic://images/crt_tv/87dd7be30aa2.jpg,97.91,kg,6,partially_dismantled,repair_shop,671.34,collector,2026-04-22T06:23:00.000Z
MAT_001206,LOT_00631,pcb,pcb_cpu_processor,,synthetic://images/pcb_cpu_processor/3d791be3b665.jpg,0.21,kg,10,intact,aggregator,1000.44,collector,2026-04-22T06:23:00.000Z
