transactionId,lotId,collectorId,recyclerId,categorySummary,totalWeightKg,estimatedValueInr,quotedPriceInr,finalPriceInr,collectionDistrict,handoverDistrict,handoverAt,paymentStatus,paymentMode,paidAt,status,anomalyFlags
TXN_00264,LOT_00356,COL_0004,REC_002,cable,23.53,3216.32,2925.96,2896.7,Pune,Pune,2026-01-10T13:46:00.000Z,unpaid,cash,,completed,
TXN_00265,LOT_00357,COL_0015,REC_016,crt,36.47,191.98,164.71,163.11,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,2026-08-09T04:02:00.000Z,paid,cash,2026-08-09T04:45:00.000Z,completed,
TXN_00266,LOT_00359,COL_0005,REC_014,lcd_panel|battery|cable|crt,189.31,5247.09,5384.04,5479.78,Nagpur,Nagpur,2026-07-28T00:42:00.000Z,paid,upi,2026-07-28T00:49:00.000Z,completed,
TXN_00267,LOT_00360,COL_0012,REC_003,crt|mixed_plastic,109.59,1742.6,1974.27,1945.11,Pune,Pune,2026-02-23T10:47:00.000Z,paid,cash,2026-02-23T14:02:00.000Z,completed,
TXN_00268,LOT_00361,COL_0006,REC_007,mixed_plastic,24.81,306.16,312.24,312.2,Mumbai Suburban,Mumbai Suburban,2026-07-02T16:32:00.000Z,unpaid,cash,,pending,
TXN_00269,LOT_00362,COL_0020,REC_010,lcd_panel,37.59,888.63,982.16,970.95,Thane,Thane,2025-11-16T05:54:00.000Z,paid,cash,2025-11-16T08:31:00.000Z,completed,
TXN_00270,LOT_00363,COL_0045,REC_021,cable,29.77,4269.25,4715.09,4887.13,Bengaluru Urban,Bengaluru Urban,2025-12-22T05:52:00.000Z,paid,cash,2025-12-22T06:28:00.000Z,completed,
TXN_00271,LOT_00364,COL_0040,REC_008,pcb|motor_magnet,17.92,2935.1,2526.66,2506.44,Mumbai Suburban,Mumbai Suburban,2026-04-17T10:23:00.000Z,paid,upi,2026-04-17T11:25:00.000Z,completed,
TXN_00272,LOT_00365,COL_0053,REC_013,lcd_panel|cable,17.21,1687.86,1477.79,1469.75,Nashik,Nashik,2026-03-19T19:55:00.000Z,paid,cash,2026-03-19T22:23:00.000Z,completed,
TXN_00273,LOT_00366,COL_0010,REC_002,pcb|battery|motor_magnet,36.32,3955.34,3621.57,3542.82,Pune,Pune,2025-10-12T16:59:00.000Z,unpaid,cash,,pending,
TXN_00274,LOT_00367,COL_0053,REC_012,lcd_panel|cable,135.13,12923.75,12418.52,12459.2,Nashik,Nashik,2026-05-08T15:23:00.000Z,paid,cash,2026-05-08T16:25:00.000Z,completed,
TXN_00275,LOT_00368,COL_0040,REC_008,pcb|lcd_panel,24.12,3353.27,3215.4,3191.33,Mumbai Suburban,Mumbai Suburban,2026-06-16T02:12:00.000Z,paid,cash,2026-06-16T05:48:00.000Z,completed,
TXN_00276,LOT_00369,COL_0014,REC_003,cable|mixed_plastic|motor_magnet,60.44,9857.59,9364.32,8916.12,Pune,Pune,2026-02-10T04:09:00.000Z,paid,cash,2026-02-10T07:56:00.000Z,completed,
TXN_00277,LOT_00370,COL_0021,REC_004,pcb,0.27,876.67,901.72,888.67,Pune,Pune,2026-07-19T02:03:00.000Z,paid,cash,2026-07-19T03:36:00.000Z,completed,
TXN_00278,LOT_00372,COL_0041,REC_020,cable,34.52,3177.79,3133.75,3060.67,Bengaluru Urban,Bengaluru Urban,2026-07-01T00:06:00.000Z,paid,cash,2026-07-01T02:04:00.000Z,completed,
TXN_00279,LOT_00373,COL_0027,REC_013,pcb|battery,36.9,3714.22,3630.5,3522.62,Nashik,Nashik,2025-10-20T13:25:00.000Z,unpaid,cash,,pending,
TXN_00280,LOT_00374,COL_0006,REC_008,pcb,0.17,598.38,531.83,541.2,Mumbai Suburban,Mumbai Suburban,2026-03-03T11:18:00.000Z,paid,cash,2026-03-03T13:59:00.000Z,completed,
TXN_00281,LOT_00375,COL_0010,REC_003,lcd_panel,28.56,2833.57,2783.27,2807.98,Pune,Pune,2025-10-20T05:44:00.000Z,paid,cash,2025-10-20T06:06:00.000Z,completed,
TXN_00282,LOT_00376,COL_0029,REC_008,battery|pcb,1.18,121.39,124.65,120.8,Mumbai Suburban,Mumbai Suburban,2025-10-18T09:18:00.000Z,paid,cash,2025-10-18T11:07:00.000Z,completed,
TXN_00283,LOT_00377,COL_0054,REC_004,battery|crt|cable,143.11,3351.25,3309.84,3370.82,Pune,Pune,2025-12-05T18:58:00.000Z,paid,cash,2025-12-05T20:37:00.000Z,completed,
TXN_00284,LOT_00380,COL_0016,REC_006,lcd_panel|mixed_plastic,28.2,858.06,832.51,810.94,Mumbai Suburban,Mumbai Suburban,2026-07-08T13:45:00.000Z,paid,cash,2026-07-08T15:48:00.000Z,completed,
TXN_00285,LOT_00381,COL_0049,REC_019,crt|pcb|lcd_panel,73.53,1266.61,1158.01,1136.28,New Delhi,New Delhi,2026-05-21T13:42:00.000Z,unpaid,cash,,pending,
TXN_00286,LOT_00382,COL_0039,REC_010,cable|pcb,21.79,2765.63,2438.64,2396.19,Thane,Thane,2026-07-18T05:36:00.000Z,paid,cash,2026-07-18T06:11:00.000Z,completed,
TXN_00287,LOT_00383,COL_0024,REC_007,mixed_plastic,13.47,162.93,166.1,166.83,Mumbai Suburban,Mumbai Suburban,2025-10-28T18:34:00.000Z,paid,cash,2025-10-28T18:51:00.000Z,completed,
TXN_00288,LOT_00384,COL_0051,REC_008,pcb,0.15,627.39,652.97,634.73,Mumbai Suburban,Mumbai Suburban,2025-11-21T14:23:00.000Z,paid,cash,2025-11-21T17:41:00.000Z,completed,
TXN_00289,LOT_00385,COL_0031,REC_007,crt,8.41,678.62,721.8,722.28,Mumbai Suburban,Mumbai Suburban,2026-02-12T01:55:00.000Z,paid,cash,2026-02-12T05:06:00.000Z,completed,
TXN_00290,LOT_00387,COL_0030,REC_012,mixed_plastic,8.37,258.72,244.84,243.61,Nashik,Nashik,2026-07-06T23:54:00.000Z,paid,cash,2026-07-07T03:26:00.000Z,completed,DUPLICATE_PHOTO
TXN_00291,LOT_00389,COL_0030,REC_013,cable,22.88,4524.29,4594.42,4514.77,Nashik,Nashik,2026-08-01T06:05:00.000Z,paid,upi,2026-08-01T06:07:00.000Z,completed,
TXN_00292,LOT_00390,COL_0036,REC_008,pcb|cable|mixed_plastic,44.17,1694.31,1618.09,1655.84,Mumbai Suburban,Mumbai Suburban,2025-09-09T20:39:00.000Z,paid,cash,2025-09-10T00:07:00.000Z,completed,
TXN_00293,LOT_00391,COL_0007,REC_011,battery|mixed_plastic|pcb,71.55,3791.32,3558.33,3633.05,Thane,Thane,2026-03-14T13:37:00.000Z,partial,cash,,completed,
TXN_00294,LOT_00393,COL_0009,REC_013,cable,14.94,2029.27,2105.73,2146.29,Nashik,Nashik,2025-10-31T23:06:00.000Z,paid,cash,2025-11-01T01:30:00.000Z,completed,
TXN_00295,LOT_00394,COL_0040,REC_008,pcb|battery|motor_magnet,1.66,428.03,409.11,398.69,Mumbai Suburban,Mumbai Suburban,2025-09-22T15:35:00.000Z,paid,cash,2025-09-22T17:45:00.000Z,completed,
TXN_00296,LOT_00395,COL_0034,REC_005,pcb,0.02,65.78,57.49,56.38,Pune,Pune,2026-05-29T19:20:00.000Z,paid,cash,2026-05-29T20:41:00.000Z,completed,
TXN_00297,LOT_00397,COL_0002,REC_007,mixed_plastic,34.85,412.62,376.62,372.45,Mumbai Suburban,Mumbai Suburban,2026-07-03T03:03:00.000Z,paid,cash,2026-07-03T03:54:00.000Z,completed,
TXN_00298,LOT_00399,COL_0014,REC_001,cable|pcb|battery,73.2,10772.86,10780.64,10718.23,Pune,Pune,2025-10-20T16:10:00.000Z,unpaid,upi,,completed,
TXN_00299,LOT_00400,COL_0047,REC_019,cable|mixed_plastic,39.43,5209.3,5271.44,5251.66,New Delhi,New Delhi,2026-02-12T20:25:00.000Z,paid,cash,2026-02-12T21:17:00.000Z,completed,DUPLICATE_PHOTO
TXN_00300,LOT_00401,COL_0008,REC_013,pcb|motor_magnet|cable,27.62,6255.83,6034.79,6193.47,Nashik,Nashik,2026-03-02T01:05:00.000Z,paid,cash,2026-03-02T03:54:00.000Z,completed,
TXN_00301,LOT_00402,COL_0050,REC_003,mixed_plastic|cable,53.61,4266.72,3935.77,3940.71,Pune,Pune,2025-12-25T12:21:00.000Z,paid,bank_transfer,2025-12-25T15:38:00.000Z,completed,
TXN_00302,LOT_00403,COL_0013,REC_021,mixed_plastic,3.33,80.42,75.45,73.6,Bengaluru Urban,Bengaluru Urban,2026-01-02T02:02:00.000Z,paid,upi,2026-01-02T05:45:00.000Z,completed,
TXN_00303,LOT_00404,COL_0020,REC_010,lcd_panel|battery|motor_magnet,46.4,3880.21,4106.78,4128.27,Thane,Thane,2026-07-20T21:08:00.000Z,paid,cash,2026-07-21T00:39:00.000Z,completed,
TXN_00304,LOT_00405,COL_0038,REC_013,pcb|cable,47.22,13391.63,13291.42,12765.8,Nashik,Nashik,2026-07-18T10:21:00.000Z,paid,cash,2026-07-18T13:15:00.000Z,completed,
TXN_00305,LOT_00406,COL_0002,REC_007,mixed_plastic,39.96,1043.36,1016.59,1047.38,Mumbai Suburban,Mumbai Suburban,2026-06-15T17:55:00.000Z,paid,cash,2026-06-15T18:39:00.000Z,completed,
TXN_00306,LOT_00407,COL_0044,REC_004,mixed_plastic,36.88,1238.43,1138.13,1106.59,Pune,Pune,2026-01-21T16:17:00.000Z,paid,cash,2026-01-21T19:12:00.000Z,completed,
TXN_00307,LOT_00408,COL_0027,REC_013,cable|pcb,8.08,985.74,1069.55,1099.21,Nashik,Nashik,2026-01-18T17:52:00.000Z,paid,upi,2026-01-18T17:54:00.000Z,completed,
TXN_00308,LOT_00409,COL_0001,REC_012,cable|pcb,39.46,11388.22,10393.07,10718.52,Nashik,Nashik,2025-11-30T14:29:00.000Z,unpaid,upi,,completed,
TXN_00309,LOT_00410,COL_0019,REC_011,pcb|crt|motor_magnet,148.03,3363.31,3354.66,3316.48,Thane,Thane,2025-10-31T06:06:00.000Z,paid,cash,2025-10-31T09:23:00.000Z,completed,
TXN_00310,LOT_00411,COL_0039,REC_011,cable|pcb,20.25,8335.34,8275.56,8399.83,Thane,Thane,2026-03-30T15:39:00.000Z,paid,cash,2026-03-30T15:56:00.000Z,completed,
TXN_00311,LOT_00412,COL_0022,REC_008,pcb,0.04,52.16,50.3,50.59,Mumbai Suburban,Mumbai Suburban,2025-12-10T10:00:00.000Z,paid,upi,2025-12-10T10:26:00.000Z,completed,
TXN_00312,LOT_00413,COL_0041,REC_021,cable|pcb|battery,63.4,10655.79,11451.47,11657.29,Bengaluru Urban,Bengaluru Urban,2025-11-19T08:15:00.000Z,paid,upi,2025-11-19T08:54:00.000Z,completed,
TXN_00313,LOT_00416,COL_0033,REC_010,mixed_plastic,28.58,978.29,887.04,904.09,Thane,Thane,2026-02-24T12:55:00.000Z,paid,cash,2026-02-24T13:54:00.000Z,completed,DUPLICATE_PHOTO
TXN_00314,LOT_00417,COL_0034,REC_003,mixed_plastic,27.77,677.45,545.19,536.47,Pune,Pune,2026-06-09T05:52:00.000Z,unpaid,cash,,completed,PRICE_BELOW_MARKET
TXN_00315,LOT_00418,COL_0026,REC_019,battery,36.85,3755.75,3334.29,3281.23,New Delhi,New Delhi,2026-04-03T16:46:00.000Z,paid,cash,2026-04-03T17:44:00.000Z,completed,
TXN_00316,LOT_00419,COL_0039,REC_010,cable|lcd_panel,70.81,8850.57,8497.75,8330.64,Thane,Thane,2026-02-06T03:28:00.000Z,paid,cash,2026-02-06T05:26:00.000Z,completed,WEIGHT_MISMATCH_AT_HANDOVER
TXN_00317,LOT_00420,COL_0040,REC_008,pcb,8.55,2517.79,2496.91,2445.42,Mumbai Suburban,Mumbai Suburban,2025-10-27T01:52:00.000Z,partial,upi,,completed,
TXN_00318,LOT_00421,COL_0059,REC_004,cable,1.42,242.66,257.02,253.34,Pune,Pune,2025-11-20T01:34:00.000Z,paid,cash,2025-11-20T03:18:00.000Z,completed,
TXN_00319,LOT_00423,COL_0050,REC_002,motor_magnet|mixed_plastic,21.72,967.25,945.71,944.95,Pune,Pune,2025-10-19T06:27:00.000Z,paid,cash,2025-10-19T07:33:00.000Z,completed,
TXN_00320,LOT_00424,COL_0055,REC_007,mixed_plastic,43.42,523.84,570.78,568.46,Mumbai Suburban,Mumbai Suburban,2025-12-12T07:14:00.000Z,paid,bank_transfer,2025-12-12T10:11:00.000Z,completed,
TXN_00321,LOT_00425,COL_0056,REC_007,motor_magnet|mixed_plastic|cable,77.76,7841.91,7428.47,7334.81,Mumbai Suburban,Mumbai Suburban,2025-10-04T19:51:00.000Z,unpaid,cash,,completed,
TXN_00322,LOT_00426,COL_0053,REC_012,cable|mixed_plastic|crt,43.03,1158.58,1182.83,1188.77,Nashik,Nashik,2025-10-23T22:08:00.000Z,paid,cash,2025-10-24T00:41:00.000Z,completed,
TXN_00323,LOT_00428,COL_0044,REC_002,motor_magnet,1.97,538.25,538.11,270.71,Pune,Pune,2026-01-12T06:16:00.000Z,paid,cash,2026-01-12T08:28:00.000Z,completed,PRICE_FAR_BELOW_MARKET|FINAL_BELOW_QUOTE
TXN_00324,LOT_00429,COL_0022,REC_008,pcb|cable,41.82,7124.89,6133.38,6047.86,Mumbai Suburban,Mumbai Suburban,2026-08-31T11:14:00.000Z,paid,cash,2026-08-31T13:20:00.000Z,completed,
TXN_00325,LOT_00431,COL_0029,REC_008,pcb|cable,21.28,4468.99,4208.04,4133.64,Mumbai Suburban,Mumbai Suburban,2026-03-05T03:19:00.000Z,paid,cash,2026-03-05T06:33:00.000Z,completed,
TXN_00326,LOT_00432,COL_0020,REC_011,pcb|lcd_panel,13.93,1589.74,1409.35,1405.88,Thane,Thane,2026-05-09T23:58:00.000Z,paid,cash,2026-05-10T03:20:00.000Z,completed,
TXN_00327,LOT_00433,COL_0051,REC_008,pcb,0.44,492.08,483.59,503.06,Mumbai Suburban,Mumbai Suburban,2026-06-28T08:41:00.000Z,paid,cash,2026-06-28T09:38:00.000Z,completed,
TXN_00328,LOT_00435,COL_0016,REC_008,pcb,3.46,554.95,570.13,331.79,Mumbai Suburban,Mumbai Suburban,2025-12-16T05:47:00.000Z,unpaid,cash,,pending,PRICE_FAR_BELOW_MARKET|FINAL_BELOW_QUOTE
TXN_00329,LOT_00436,COL_0016,REC_007,motor_magnet|pcb|cable,36.66,7505.51,7433.84,7668.12,Mumbai Suburban,Mumbai Suburban,2026-04-22T02:10:00.000Z,unpaid,cash,,completed,
TXN_00330,LOT_00437,COL_0043,REC_002,battery|cable,71.11,14955.95,13717.38,13798.94,Pune,Pune,2026-04-06T04:22:00.000Z,paid,cash,2026-04-06T05:43:00.000Z,completed,
TXN_00331,LOT_00438,COL_0039,REC_010,battery,0.36,29.32,26.65,25.88,Thane,Thane,2026-07-20T12:44:00.000Z,unpaid,cash,,completed,
TXN_00332,LOT_00439,COL_0004,REC_004,pcb,0.49,1073.15,1107.59,1086.16,Pune,Pune,2026-03-22T11:40:00.000Z,paid,cash,2026-03-22T13:10:00.000Z,completed,
TXN_00333,LOT_00440,COL_0014,REC_005,pcb,0.33,448.23,497.87,494.09,Pune,Pune,2025-11-29T14:32:00.000Z,paid,cash,2025-11-29T18:01:00.000Z,completed,
TXN_00334,LOT_00441,COL_0007,REC_010,mixed_plastic,31.12,1017.62,979.27,999.2,Thane,Thane,2026-01-27T04:27:00.000Z,paid,cash,2026-01-27T05:30:00.000Z,completed,
TXN_00335,LOT_00442,COL_0024,REC_008,pcb|motor_magnet,10.71,1247.89,1226.88,1209.96,Mumbai Suburban,Mumbai Suburban,2026-04-17T18:28:00.000Z,unpaid,cash,,pending,
TXN_00336,LOT_00443,COL_0004,REC_001,mixed_plastic|pcb,19.39,838.06,806.46,801.62,Pune,Pune,2025-12-15T05:21:00.000Z,paid,cash,2025-12-15T09:08:00.000Z,completed,
TXN_00337,LOT_00444,COL_0013,REC_020,battery,0.13,24.72,21.99,22.33,Bengaluru Urban,Bengaluru Urban,2025-09-21T03:32:00.000Z,unpaid,upi,,pending,
TXN_00338,LOT_00445,COL_0053,REC_013,battery|cable,83.5,18697.77,17831.8,17596.21,Nashik,Nashik,2025-11-04T17:52:00.000Z,paid,cash,2025-11-04T19:04:00.000Z,completed,
TXN_00339,LOT_00447,COL_0052,REC_020,cable,33.6,7220.76,7248.37,7174.24,Bengaluru Urban,Bengaluru Urban,2025-12-30T03:21:00.000Z,paid,cash,2025-12-30T06:59:00.000Z,completed,
TXN_00340,LOT_00448,COL_0037,REC_003,motor_magnet,12.79,1719.74,1653.08,1647.77,Pune,Pune,2026-08-08T04:03:00.000Z,paid,cash,2026-08-08T07:12:00.000Z,completed,
TXN_00341,LOT_00449,COL_0051,REC_008,pcb,0.17,710.73,663.45,641.91,Mumbai Suburban,Mumbai Suburban,2026-05-05T08:19:00.000Z,unpaid,cash,,pending,
TXN_00342,LOT_00450,COL_0055,REC_008,pcb|cable,48.55,17587.72,16098.23,16106.39,Mumbai Suburban,Mumbai Suburban,2025-11-19T12:43:00.000Z,paid,cash,2025-11-19T15:04:00.000Z,completed,
TXN_00343,LOT_00451,COL_0056,REC_008,battery|pcb,0.46,257.88,232.58,229.86,Mumbai Suburban,Mumbai Suburban,2025-12-19T23:44:00.000Z,paid,cash,2025-12-20T01:33:00.000Z,completed,
TXN_00344,LOT_00453,COL_0020,REC_011,crt,5.44,366.59,374.95,386.46,Thane,Thane,2026-01-25T22:43:00.000Z,paid,cash,2026-01-26T02:31:00.000Z,completed,
TXN_00345,LOT_00454,COL_0045,REC_020,crt,148.02,1227.55,1313.04,1297.12,Bengaluru Urban,Bengaluru Urban,2025-12-27T05:56:00.000Z,unpaid,upi,,completed,
TXN_00346,LOT_00455,COL_0025,REC_002,battery,62.85,5923.3,6279.21,6411.82,Pune,Pune,2025-10-03T19:37:00.000Z,partial,cash,,completed,
TXN_00347,LOT_00456,COL_0023,REC_019,battery|lcd_panel,34.71,1544.2,1513.46,1479.28,New Delhi,New Delhi,2026-07-07T10:13:00.000Z,paid,cash,2026-07-07T10:45:00.000Z,completed,
TXN_00348,LOT_00457,COL_0038,REC_013,pcb,0.11,412.85,422.23,419.16,Nashik,Nashik,2026-01-21T12:26:00.000Z,paid,cash,2026-01-21T14:05:00.000Z,completed,
TXN_00349,LOT_00458,COL_0020,REC_010,cable,39.37,8311.01,8467.03,8138.1,Thane,Thane,2025-11-19T00:57:00.000Z,unpaid,cash,,completed,
TXN_00350,LOT_00459,COL_0042,REC_003,pcb|battery,39.95,4011.12,4057.16,4160.89,Pune,Pune,2026-02-02T10:28:00.000Z,paid,cash,2026-02-02T13:43:00.000Z,completed,
TXN_00351,LOT_00460,COL_0028,REC_006,lcd_panel,19.51,426.1,426.29,415.42,Mumbai Suburban,Mumbai Suburban,2025-10-22T15:01:00.000Z,paid,cash,2025-10-22T15:11:00.000Z,completed,
TXN_00352,LOT_00464,COL_0046,REC_005,pcb|mixed_plastic,8.85,479.93,499.71,500.7,Pune,Pune,2026-05-20T21:01:00.000Z,paid,cash,2026-05-20T23:41:00.000Z,completed,
TXN_00353,LOT_00465,COL_0049,REC_019,battery,46.84,5068.21,5202.34,5149.99,New Delhi,New Delhi,2025-12-10T03:27:00.000Z,paid,cash,2025-12-10T07:08:00.000Z,completed,
TXN_00354,LOT_00466,COL_0007,REC_010,cable,17.39,2447.12,2503.84,2450.19,Thane,Thane,2026-03-26T13:58:00.000Z,paid,cash,2026-03-26T16:16:00.000Z,completed,
TXN_00355,LOT_00468,COL_0039,REC_010,mixed_plastic,43.81,497,501.21,502.51,Thane,Thane,2026-04-27T17:10:00.000Z,paid,cash,2026-04-27T20:44:00.000Z,completed,DUPLICATE_PHOTO
TXN_00356,LOT_00472,COL_0059,REC_001,motor_magnet|pcb|cable|mixed_plastic,38.56,2138.73,2057.99,1999.54,Pune,Pune,2025-11-10T23:04:00.000Z,paid,cash,2025-11-11T01:13:00.000Z,completed,
TXN_00357,LOT_00473,COL_0014,REC_003,motor_magnet|cable,77.47,12213.7,12499.47,12814.57,Pune,Pune,2025-11-25T18:35:00.000Z,paid,upi,2025-11-25T22:06:00.000Z,completed,
TXN_00358,LOT_00474,COL_0009,REC_013,mixed_plastic|cable,43.32,13301.27,12190.65,12140.87,Nashik,Nashik,2026-03-05T05:54:00.000Z,partial,cash,,completed,
TXN_00359,LOT_00475,COL_0042,REC_003,pcb,5.65,838.47,820.28,436.5,Pune,Pune,2025-12-24T02:16:00.000Z,paid,upi,2025-12-24T04:39:00.000Z,completed,PRICE_FAR_BELOW_MARKET|FINAL_BELOW_QUOTE
TXN_00360,LOT_00476,COL_0028,REC_007,crt|motor_magnet|mixed_plastic,267.98,4510.81,4054.15,3997.92,Mumbai Suburban,Mumbai Suburban,2026-02-08T20:00:00.000Z,paid,cash,2026-02-08T23:41:00.000Z,completed,
TXN_00361,LOT_00478,COL_0051,REC_008,crt|cable|pcb,54.48,7447.32,7693.55,7709.58,Mumbai Suburban,Mumbai Suburban,2026-05-22T22:37:00.000Z,paid,cash,2026-05-23T01:25:00.000Z,completed,
TXN_00362,LOT_00480,COL_0017,REC_010,mixed_plastic|motor_magnet,42.04,2135.47,1970.95,1908.02,Thane,Thane,2025-09-16T01:58:00.000Z,paid,cash,2025-09-16T03:14:00.000Z,completed,
TXN_00363,LOT_00481,COL_0014,REC_002,mixed_plastic|cable,35.47,1980.59,1819.45,1782.8,Pune,Pune,2026-08-22T18:17:00.000Z,paid,cash,2026-08-22T19:13:00.000Z,completed,
TXN_00364,LOT_00483,COL_0022,REC_007,cable|motor_magnet,4.31,1723.65,1720.53,1715.88,Mumbai Suburban,Mumbai Suburban,2026-04-07T06:35:00.000Z,paid,bank_transfer,2026-04-07T08:46:00.000Z,completed,DUPLICATE_PHOTO
TXN_00365,LOT_00484,COL_0022,REC_008,pcb,0.26,338.74,319.4,322.42,Mumbai Suburban,Mumbai Suburban,2025-11-15T07:59:00.000Z,paid,cash,2025-11-15T09:02:00.000Z,completed,
TXN_00366,LOT_00486,COL_0018,REC_008,mixed_plastic|pcb,32.69,1344.03,1245.73,1276.61,Mumbai Suburban,Mumbai Suburban,2026-07-30T00:55:00.000Z,paid,cash,2026-07-30T02:36:00.000Z,completed,
TXN_00367,LOT_00488,COL_0045,REC_021,pcb|cable,67.11,26267.71,26417.45,26320.02,Bengaluru Urban,Bengaluru Urban,2026-04-03T17:14:00.000Z,unpaid,cash,,pending,DUPLICATE_PHOTO
TXN_00368,LOT_00490,COL_0020,REC_010,cable,1.73,189.68,170.64,171.27,Thane,Thane,2026-01-30T23:13:00.000Z,paid,cash,2026-01-31T01:13:00.000Z,completed,
TXN_00369,LOT_00491,COL_0035,REC_007,mixed_plastic|cable,79.03,6012.54,5477.22,5684.06,Mumbai Suburban,Mumbai Suburban,2025-09-29T13:35:00.000Z,paid,cash,2025-09-29T13:53:00.000Z,completed,
TXN_00370,LOT_00492,COL_0011,REC_014,mixed_plastic,35.61,277.4,276.84,274.89,Nagpur,Nagpur,2025-11-13T15:32:00.000Z,partial,cash,,completed,
TXN_00371,LOT_00493,COL_0009,REC_013,cable,4.93,544.01,508.03,511.28,Nashik,Nashik,2026-01-01T11:27:00.000Z,paid,upi,2026-01-01T13:27:00.000Z,completed,
TXN_00372,LOT_00494,COL_0046,REC_004,mixed_plastic|cable|battery,78.54,4095.24,3902.72,4053.04,Pune,Pune,2026-06-18T13:37:00.000Z,paid,cash,2026-06-18T15:12:00.000Z,completed,
TXN_00373,LOT_00495,COL_0052,REC_020,mixed_plastic|crt|cable,105.96,5078.32,4985.86,5002.44,Bengaluru Urban,Bengaluru Urban,2026-05-24T20:21:00.000Z,paid,upi,2026-05-24T23:13:00.000Z,completed,
TXN_00374,LOT_00496,COL_0038,REC_012,battery|cable,40.65,8057.4,7768.05,7860.07,Nashik,Nashik,2025-10-05T07:40:00.000Z,partial,cash,,completed,
TXN_00375,LOT_00497,COL_0056,REC_007,pcb|crt,2.15,629.06,646.3,634.18,Mumbai Suburban,Mumbai Suburban,2025-12-24T05:07:00.000Z,paid,cash,2025-12-24T05:10:00.000Z,completed,
TXN_00376,LOT_00499,COL_0037,REC_002,cable,30.52,11686.4,11612.14,11726.83,Pune,Pune,2025-12-11T10:04:00.000Z,paid,cash,2025-12-11T12:02:00.000Z,completed,
TXN_00377,LOT_00501,COL_0027,REC_013,cable|pcb,4.69,1137.77,1206.03,1201.67,Nashik,Nashik,2026-01-14T19:42:00.000Z,paid,cash,2026-01-14T21:26:00.000Z,completed,
TXN_00378,LOT_00502,COL_0018,REC_008,pcb|lcd_panel|crt,62.65,2500.28,2224.81,2274.38,Mumbai Suburban,Mumbai Suburban,2026-02-26T22:06:00.000Z,paid,cash,2026-02-26T23:08:00.000Z,completed,
TXN_00379,LOT_00503,COL_0054,REC_004,mixed_plastic,18.52,433.37,428.52,423.31,Pune,Pune,2026-03-12T04:44:00.000Z,paid,cash,2026-03-12T06:48:00.000Z,completed,
TXN_00380,LOT_00507,COL_0015,REC_016,pcb,13.89,1529.88,1543.07,1506.02,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,2026-07-13T16:00:00.000Z,paid,cash,2026-07-13T17:05:00.000Z,completed,
TXN_00381,LOT_00510,COL_0022,REC_007,mixed_plastic,3.69,97.45,94.98,93.86,Mumbai Suburban,Mumbai Suburban,2025-10-09T02:14:00.000Z,paid,upi,2025-10-09T04:31:00.000Z,completed,
TXN_00382,LOT_00511,COL_0043,REC_002,lcd_panel|cable,46.61,5024.12,4950.52,4993.84,Pune,Pune,2025-12-28T21:22:00.000Z,paid,cash,2025-12-29T01:11:00.000Z,completed,
TXN_00383,LOT_00512,COL_0060,REC_014,mixed_plastic,21.69,219.55,205.67,206.72,Nagpur,Nagpur,2026-06-23T10:58:00.000Z,paid,upi,2026-06-23T12:17:00.000Z,completed,
TXN_00384,LOT_00513,COL_0025,REC_001,cable|mixed_plastic|lcd_panel,122.47,8093.91,7940.69,7849.09,Pune,Pune,2026-04-02T18:52:00.000Z,paid,cash,2026-04-02T20:45:00.000Z,completed,WEIGHT_MISMATCH_AT_HANDOVER
TXN_00385,LOT_00514,COL_0016,REC_008,pcb|battery|cable,40.82,4423.14,4323.67,4404.73,Mumbai Suburban,Mumbai Suburban,2026-01-06T01:41:00.000Z,paid,cash,2026-01-06T04:45:00.000Z,completed,
TXN_00386,LOT_00515,COL_0022,REC_008,pcb|mixed_plastic,50.3,2323.29,2254.8,2276.65,Mumbai Suburban,Mumbai Suburban,2026-05-28T05:36:00.000Z,paid,cash,2026-05-28T08:05:00.000Z,completed,
TXN_00387,LOT_00516,COL_0051,REC_008,pcb,1.4,587.82,556.95,570.06,Mumbai Suburban,Mumbai Suburban,2025-12-21T21:50:00.000Z,paid,cash,2025-12-21T22:39:00.000Z,completed,
TXN_00388,LOT_00517,COL_0006,REC_008,cable|pcb,18.11,3890.04,4060.85,4038.07,Mumbai Suburban,Mumbai Suburban,2025-12-05T02:25:00.000Z,paid,cash,2025-12-05T03:21:00.000Z,completed,
TXN_00389,LOT_00518,COL_0046,REC_003,battery|mixed_plastic,18.89,246.03,264.93,260.24,Pune,Pune,2025-11-12T06:11:00.000Z,paid,bank_transfer,2025-11-12T08:22:00.000Z,completed,
TXN_00390,LOT_00519,COL_0015,REC_016,battery|cable|mixed_plastic,81.35,5208.9,4960.44,5017.74,Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,2026-08-27T19:16:00.000Z,unpaid,cash,,completed,
TXN_00391,LOT_00521,COL_0031,REC_008,pcb,8.99,1313.08,1272.95,1289.2,Mumbai Suburban,Mumbai Suburban,2026-08-28T01:11:00.000Z,paid,upi,2026-08-28T05:08:00.000Z,completed,
