lotId,collectorId,status,itemCount,totalWeightKg,estimatedValueInr,locality,district,state,lat,lon,collectedAt,recyclerId,quotedPriceInr,updatedAt
LOT_00741,COL_0054,ready,3,96.8,12534.08,Wagholi,Pune,Maharashtra,18.490158870638904,73.82948298357502,2025-11-13T08:34:00.000Z,,,2025-11-13T08:34:00.000Z
LOT_00742,COL_0037,paid,2,17.02,2681.33,Hadapsar,Pune,Maharashtra,18.529537711711228,73.86492394054011,2026-02-04T08:48:00.000Z,REC_002,2747.99,2026-02-06T18:43:00.000Z
LOT_00743,COL_0036,ready,1,78.34,5938.4,Govandi,Mumbai Suburban,Maharashtra,19.07168351468295,72.83197516321465,2026-07-11T09:35:00.000Z,,,2026-07-11T09:35:00.000Z
LOT_00744,COL_0057,handed_over,3,28.33,1987.86,Hingna,Nagpur,Maharashtra,21.193934337663652,79.13152090389728,2026-07-20T12:00:00.000Z,REC_014,1989.49,2026-07-22T02:00:00.000Z
LOT_00745,COL_0035,paid,1,0.18,608.01,Govandi,Mumbai Suburban,Maharashtra,19.079109137660268,72.83865822389423,2026-07-24T12:28:00.000Z,REC_008,598.41,2026-07-26T05:38:00.000Z
LOT_00746,COL_0060,ready,3,257.3,2779.13,Butibori,Nagpur,Maharashtra,21.082130523192884,79.0308974708736,2026-03-02T16:04:00.000Z,,,2026-03-02T16:04:00.000Z
LOT_00747,COL_0031,paid,2,38.84,1133.12,Bhandup,Mumbai Suburban,Maharashtra,19.113790355703237,72.8698713201329,2025-09-02T19:01:00.000Z,REC_007,1121.9,2025-09-05T15:24:00.000Z
LOT_00748,COL_0025,paid,1,34.56,4944.15,Hadapsar,Pune,Maharashtra,18.52249381788969,73.85858443610073,2025-12-12T06:02:00.000Z,REC_001,4929.23,2025-12-12T10:07:00.000Z
LOT_00749,COL_0021,handed_over,1,114.97,838,Kothrud,Pune,Maharashtra,18.51168858141601,73.84885972327442,2026-08-10T16:07:00.000Z,REC_003,833.91,2026-08-10T18:07:00.000Z
LOT_00750,COL_0052,paid,4,79.38,6650.18,Yelahanka,Bengaluru Urban,Karnataka,12.954148716440796,77.57889384479672,2026-07-23T06:11:00.000Z,REC_021,6990.3,2026-07-24T02:34:00.000Z
LOT_00751,COL_0004,paid,1,30.66,3430.27,Kothrud,Pune,Maharashtra,18.537662018993494,73.87223581709415,2026-06-09T08:02:00.000Z,REC_002,3021.35,2026-06-11T07:31:00.000Z
LOT_00752,COL_0011,confirmed,4,108.91,4109.73,Butibori,Nagpur,Maharashtra,21.164601837936043,79.10512165414244,2025-09-05T10:03:00.000Z,REC_014,3852.11,2025-09-05T16:10:00.000Z
LOT_00753,COL_0046,paid,2,42.64,4427.58,Kothrud,Pune,Maharashtra,18.524123048977554,73.8600507440798,2026-04-27T18:11:00.000Z,REC_003,4201.86,2026-04-30T17:22:00.000Z
LOT_00754,COL_0038,paid,2,14.02,2512.07,Panchavati,Nashik,Maharashtra,19.961635921522973,73.75752232937067,2025-09-04T10:47:00.000Z,REC_013,2673.49,2025-09-04T19:30:00.000Z
LOT_00755,COL_0036,paid,1,0.42,49.13,Kurla,Mumbai Suburban,Maharashtra,19.133525033673646,72.88763253030628,2026-07-05T06:37:00.000Z,REC_008,47.86,2026-07-07T20:36:00.000Z
LOT_00756,COL_0011,ready,1,0.06,56.12,Hingna,Nagpur,Maharashtra,21.136213544736805,79.07957219026312,2026-01-11T17:55:00.000Z,,,2026-01-11T17:55:00.000Z
LOT_00757,COL_0038,paid,1,16.91,1669.07,Panchavati,Nashik,Maharashtra,19.927450717799363,73.72675564601943,2026-04-23T15:51:00.000Z,REC_013,1581.93,2026-04-24T13:22:00.000Z
LOT_00758,COL_0022,ready,2,17.79,3927.53,Kurla,Mumbai Suburban,Maharashtra,19.04197037023157,72.8052333332084,2026-02-04T15:08:00.000Z,,,2026-02-04T15:08:00.000Z
LOT_00759,COL_0008,confirmed,2,39.8,1120.89,Ambad,Nashik,Maharashtra,19.928992272131143,73.72814304491803,2026-07-28T17:21:00.000Z,REC_013,1003.28,2026-07-29T01:58:00.000Z
LOT_00760,COL_0010,confirmed,1,35.05,2728.38,Wagholi,Pune,Maharashtra,18.491036832155284,73.83027314893977,2026-03-03T12:21:00.000Z,REC_004,2445.83,2026-03-04T06:00:00.000Z
LOT_00761,COL_0001,paid,1,4.34,799.88,Satpur,Nashik,Maharashtra,19.92414620928466,73.7237815883562,2026-02-24T06:32:00.000Z,REC_013,710.9,2026-02-26T19:06:00.000Z
LOT_00762,COL_0028,paid,3,127.66,6252.08,Malad,Mumbai Suburban,Maharashtra,19.14491116103381,72.89788004493042,2025-11-10T19:29:00.000Z,REC_007,6019.54,2025-11-13T09:46:00.000Z
LOT_00763,COL_0033,ready,1,22.23,9231.9,Bhiwandi,Thane,Maharashtra,19.286171256172658,73.03918413055538,2026-01-05T11:57:00.000Z,,,2026-01-05T11:57:00.000Z
LOT_00764,COL_0027,confirmed,1,38.86,752.02,Satpur,Nashik,Maharashtra,20.051415097005663,73.8383235873051,2026-07-30T19:31:00.000Z,REC_012,712.48,2026-08-02T00:54:00.000Z
LOT_00765,COL_0041,ready,1,4.29,326.13,Bommanahalli,Bengaluru Urban,Karnataka,13.01239918563366,77.6313192670703,2026-06-23T08:56:00.000Z,,,2026-06-23T08:56:00.000Z
LOT_00766,COL_0025,paid,2,74.5,13620.38,Bhosari,Pune,Maharashtra,18.563132279747723,73.89515905177295,2025-12-20T06:40:00.000Z,REC_003,12975.84,2025-12-21T13:13:00.000Z
LOT_00767,COL_0027,paid,1,0.59,124.59,Satpur,Nashik,Maharashtra,19.97060028888285,73.76559025999457,2026-04-02T16:48:00.000Z,REC_013,116.71,2026-04-05T00:12:00.000Z
LOT_00768,COL_0019,handed_over,1,6.35,143.89,Ulhasnagar,Thane,Maharashtra,19.28908338485211,73.0418050463669,2026-08-29T07:56:00.000Z,REC_011,144.94,2026-08-30T00:56:00.000Z
LOT_00769,COL_0016,handed_over,4,71.46,9434.28,Govandi,Mumbai Suburban,Maharashtra,19.13750958134085,72.89121862320675,2025-09-08T06:51:00.000Z,REC_008,9282.28,2025-09-10T16:51:00.000Z
LOT_00770,COL_0040,ready,1,40.8,8313.82,Malad,Mumbai Suburban,Maharashtra,19.12069183868021,72.87608265481218,2026-05-27T17:33:00.000Z,,,2026-05-27T17:33:00.000Z
LOT_00771,COL_0024,paid,1,11.25,245.2,Govandi,Mumbai Suburban,Maharashtra,19.07546683237553,72.83538014913796,2026-02-02T11:37:00.000Z,REC_007,234.77,2026-02-02T20:11:00.000Z
LOT_00772,COL_0037,paid,3,6.6,2388.19,Bhosari,Pune,Maharashtra,18.461027111718057,73.80326440054625,2026-04-02T18:30:00.000Z,REC_005,2623.19,2026-04-05T10:17:00.000Z
LOT_00773,COL_0011,ready,2,8.11,1089.74,Butibori,Nagpur,Maharashtra,21.222373928035797,79.15711653523222,2025-09-03T14:58:00.000Z,,,2025-09-03T14:58:00.000Z
LOT_00774,COL_0028,ready,3,25.15,3801.48,Bhandup,Mumbai Suburban,Maharashtra,19.060388683049382,72.82180981474444,2026-04-30T06:43:00.000Z,,,2026-04-30T06:43:00.000Z
LOT_00775,COL_0010,paid,1,2.91,98.34,Katraj,Pune,Maharashtra,18.458835280956325,73.80129175286069,2025-11-21T17:35:00.000Z,REC_003,106.28,2025-11-24T16:33:00.000Z
LOT_00776,COL_0019,paid,2,24.75,1889.15,Dombivli,Thane,Maharashtra,19.153109839725495,72.91942885575294,2026-02-24T19:00:00.000Z,REC_010,1796.92,2026-02-25T10:40:00.000Z
LOT_00777,COL_0016,ready,4,42.37,878.55,Andheri East,Mumbai Suburban,Maharashtra,19.05472049855292,72.81670844869763,2025-09-07T19:11:00.000Z,,,2025-09-07T19:11:00.000Z
LOT_00778,COL_0041,paid,2,24.85,3697.66,Yelahanka,Bengaluru Urban,Karnataka,12.907424287571013,77.53684185881391,2026-02-06T15:34:00.000Z,REC_020,3612.32,2026-02-08T02:16:00.000Z
LOT_00779,COL_0053,paid,1,11.69,3411.94,Satpur,Nashik,Maharashtra,20.001927649751305,73.79378488477617,2026-03-13T15:35:00.000Z,REC_013,3379.45,2026-03-14T08:35:00.000Z
LOT_00780,COL_0036,paid,2,10.49,684.04,Andheri East,Mumbai Suburban,Maharashtra,19.13684742384255,72.89062268145828,2025-12-07T19:49:00.000Z,REC_007,671.35,2025-12-09T00:03:00.000Z
LOT_00781,COL_0033,paid,3,30.86,4887.48,Wagle Estate,Thane,Maharashtra,19.1723707251057,72.93676365259513,2025-12-22T10:46:00.000Z,REC_010,5230.07,2025-12-25T03:55:00.000Z
LOT_00782,COL_0013,paid,1,43.38,7280.44,Bommanahalli,Bengaluru Urban,Karnataka,12.941528674884141,77.56753580739573,2025-12-16T11:25:00.000Z,REC_020,7379.41,2025-12-18T18:12:00.000Z
LOT_00783,COL_0050,handed_over,4,268.94,4902.91,Pimpri,Pune,Maharashtra,18.59221035205722,73.9213293168515,2026-03-01T11:28:00.000Z,REC_003,4990.19,2026-03-04T05:28:00.000Z
LOT_00784,COL_0030,paid,1,7.16,178.93,Panchavati,Nashik,Maharashtra,19.949795968458055,73.74686637161226,2026-04-16T12:36:00.000Z,REC_012,162.35,2026-04-19T10:11:00.000Z
LOT_00785,COL_0030,ready,2,20.43,2139.62,Ambad,Nashik,Maharashtra,19.989542795829475,73.78263851624652,2026-08-14T19:07:00.000Z,,,2026-08-14T19:07:00.000Z
LOT_00786,COL_0047,ready,3,30.11,5887.13,Mundka,New Delhi,Delhi,28.592939978198707,77.19013598037884,2026-07-17T18:07:00.000Z,,,2026-07-17T18:07:00.000Z
LOT_00787,COL_0054,confirmed,3,46.57,4840.66,Wagholi,Pune,Maharashtra,18.586483463765678,73.91617511738912,2025-12-31T07:26:00.000Z,REC_002,5169.88,2026-01-01T15:27:00.000Z
LOT_00788,COL_0006,paid,2,46.49,6850.17,Malad,Mumbai Suburban,Maharashtra,19.133074791176618,72.88722731205895,2026-03-01T14:41:00.000Z,REC_007,6460.07,2026-03-03T15:41:00.000Z
LOT_00789,COL_0041,paid,2,123.97,1364.15,Bommanahalli,Bengaluru Urban,Karnataka,13.007427864557505,77.62684507810175,2025-11-08T09:36:00.000Z,REC_020,1281.69,2025-11-09T01:38:00.000Z
LOT_00790,COL_0058,paid,4,18.66,2247.39,Mundka,New Delhi,Delhi,28.568784310886265,77.16839587979764,2025-09-16T08:14:00.000Z,REC_019,1937.9,2025-09-17T08:31:00.000Z
LOT_00791,COL_0049,ready,1,116.9,1069.21,Mundka,New Delhi,Delhi,28.61059904910028,77.20602914419025,2026-08-27T16:00:00.000Z,,,2026-08-27T16:00:00.000Z
LOT_00792,COL_0003,paid,4,49.99,1296.88,Kothrud,Pune,Maharashtra,18.53878182285428,73.87324364056886,2025-11-25T07:03:00.000Z,REC_003,1406.3,2025-11-26T10:36:00.000Z
LOT_00793,COL_0041,paid,4,43.74,3282.48,Bommanahalli,Bengaluru Urban,Karnataka,12.961903928628564,77.58587353576571,2025-11-26T13:29:00.000Z,REC_020,3458.25,2025-11-28T00:01:00.000Z
LOT_00794,COL_0032,confirmed,1,3.16,245.43,Andheri East,Mumbai Suburban,Maharashtra,19.081590249916914,72.84089122492522,2026-04-05T06:30:00.000Z,REC_007,248.62,2026-04-07T04:03:00.000Z
LOT_00795,COL_0022,ready,1,0.96,238.88,Andheri East,Mumbai Suburban,Maharashtra,19.113609259320796,72.86970833338872,2026-08-27T10:43:00.000Z,,,2026-08-27T10:43:00.000Z
LOT_00796,COL_0044,paid,1,5.47,603.87,Pimpri,Pune,Maharashtra,18.593618501769004,73.92259665159212,2025-11-05T07:40:00.000Z,REC_001,641.25,2025-11-07T21:35:00.000Z
LOT_00797,COL_0005,paid,2,38.94,1041.55,Butibori,Nagpur,Maharashtra,21.12340175086558,79.06804157577902,2026-01-24T14:22:00.000Z,REC_014,936.55,2026-01-26T12:44:00.000Z
LOT_00798,COL_0058,ready,3,63.67,9849.04,Mayapuri,New Delhi,Delhi,28.61284615508616,77.20805153957755,2026-04-19T16:36:00.000Z,,,2026-04-19T16:36:00.000Z
LOT_00799,COL_0032,paid,2,223.07,4984.27,Andheri East,Mumbai Suburban,Maharashtra,19.11067399394363,72.86706659454926,2025-11-27T12:57:00.000Z,REC_007,5114.98,2025-11-29T17:31:00.000Z
LOT_00800,COL_0035,paid,2,92.93,11826.39,Malad,Mumbai Suburban,Maharashtra,19.179943986205757,72.92940958758517,2026-01-17T15:11:00.000Z,REC_006,9745.3,2026-01-18T07:20:00.000Z
LOT_00801,COL_0030,ready,3,90.41,20264.86,Satpur,Nashik,Maharashtra,20.01406330704689,73.8047069763422,2026-05-22T15:32:00.000Z,,,2026-05-22T15:32:00.000Z
LOT_00802,COL_0003,paid,2,1.96,326.85,Katraj,Pune,Maharashtra,18.478256306545436,73.8187706758909,2025-12-28T07:51:00.000Z,REC_005,346.58,2025-12-29T07:17:00.000Z
LOT_00803,COL_0016,ready,2,24.91,2919.39,Kurla,Mumbai Suburban,Maharashtra,19.17791105580181,72.92757995022163,2025-11-30T14:41:00.000Z,,,2025-11-30T14:41:00.000Z
LOT_00804,COL_0001,paid,3,50.64,7904.42,Ambad,Nashik,Maharashtra,19.996345811598,73.7887612304382,2025-10-26T07:40:00.000Z,REC_013,7627.34,2025-10-26T19:49:00.000Z
LOT_00805,COL_0042,handed_over,1,32.7,4181.68,Katraj,Pune,Maharashtra,18.524664099001882,73.8605376891017,2026-04-22T15:16:00.000Z,REC_004,4090.09,2026-04-23T01:16:00.000Z
LOT_00806,COL_0013,paid,1,5.35,63.77,Peenya,Bengaluru Urban,Karnataka,13.029811549818517,77.64699039483666,2026-02-08T14:11:00.000Z,REC_020,66.01,2026-02-10T07:55:00.000Z
LOT_00807,COL_0056,ready,4,62.93,8895.44,Govandi,Mumbai Suburban,Maharashtra,19.18417375341654,72.93321637807487,2026-01-12T11:41:00.000Z,,,2026-01-12T11:41:00.000Z
LOT_00808,COL_0053,ready,2,127.99,1916.75,Satpur,Nashik,Maharashtra,19.954248563721773,73.7508737073496,2026-08-26T18:02:00.000Z,,,2026-08-26T18:02:00.000Z
LOT_00809,COL_0030,paid,1,0.18,659.05,Satpur,Nashik,Maharashtra,20.075632993951437,73.86011969455629,2026-04-25T12:37:00.000Z,REC_013,632.38,2026-04-26T00:57:00.000Z
LOT_00810,COL_0060,ready,1,5.45,521.58,Kamptee,Nagpur,Maharashtra,21.1291297482878,79.07319677345902,2026-08-04T11:28:00.000Z,,,2026-08-04T11:28:00.000Z
LOT_00811,COL_0004,paid,1,29.28,2796.47,Kothrud,Pune,Maharashtra,18.444783144564926,73.78864483010844,2026-02-04T19:49:00.000Z,REC_004,2800.17,2026-02-07T14:33:00.000Z
LOT_00812,COL_0043,paid,2,43.26,4009.81,Kothrud,Pune,Maharashtra,18.5379224577263,73.87247021195367,2026-05-18T17:11:00.000Z,REC_005,3640.09,2026-05-21T00:33:00.000Z
LOT_00813,COL_0009,confirmed,2,32.66,941.87,Panchavati,Nashik,Maharashtra,20.067745718248187,73.85302114642337,2026-04-09T17:53:00.000Z,REC_012,904.01,2026-04-10T00:29:00.000Z
LOT_00814,COL_0048,paid,2,28.68,541.5,Bhiwandi,Thane,Maharashtra,19.216151812951267,72.97616663165614,2026-04-25T06:29:00.000Z,REC_010,620.25,2026-04-27T08:34:00.000Z
LOT_00815,COL_0002,paid,4,191.95,6781.52,Govandi,Mumbai Suburban,Maharashtra,19.15888503842652,72.91045653458386,2026-04-10T15:36:00.000Z,REC_007,6601.16,2026-04-11T18:35:00.000Z
LOT_00816,COL_0009,paid,1,16.73,108.74,Ambad,Nashik,Maharashtra,19.960526213645934,73.75652359228134,2026-02-22T19:09:00.000Z,REC_013,120.16,2026-02-25T15:34:00.000Z
LOT_00817,COL_0033,confirmed,2,23.45,2432.66,Wagle Estate,Thane,Maharashtra,19.271633930037915,73.02610053703413,2026-06-17T08:02:00.000Z,REC_011,2195.69,2026-06-19T13:36:00.000Z
LOT_00818,COL_0060,ready,2,16.94,4038.35,Kamptee,Nagpur,Maharashtra,21.06610775140971,79.01647697626873,2026-04-22T15:01:00.000Z,,,2026-04-22T15:01:00.000Z
LOT_00819,COL_0017,paid,2,30.11,9398.15,Bhiwandi,Thane,Maharashtra,19.22706494780183,72.98598845302165,2026-06-13T16:37:00.000Z,REC_010,9873.05,2026-06-14T07:44:00.000Z
LOT_00820,COL_0023,paid,4,88.39,7700.23,Seelampur,New Delhi,Delhi,28.561232482635976,77.16159923437237,2026-01-12T08:25:00.000Z,REC_019,7752.59,2026-01-13T00:30:00.000Z
LOT_00821,COL_0056,paid,1,10.62,1262.2,Kurla,Mumbai Suburban,Maharashtra,19.08157875005752,72.84088087505177,2026-03-09T07:12:00.000Z,REC_007,1206.14,2026-03-10T02:04:00.000Z
LOT_00822,COL_0042,confirmed,2,33.27,939.64,Pimpri,Pune,Maharashtra,18.47372419607788,73.8146917764701,2025-10-23T15:34:00.000Z,REC_005,969.47,2025-10-25T12:10:00.000Z
LOT_00823,COL_0015,ready,3,5.45,626.1,Waluj,Chhatrapati Sambhajinagar,Maharashtra,19.91621313790679,75.37931182411612,2026-05-16T19:46:00.000Z,,,2026-05-16T19:46:00.000Z
LOT_00824,COL_0038,paid,1,19.44,2638.46,Panchavati,Nashik,Maharashtra,20.035737723745406,73.82421395137087,2025-09-28T07:45:00.000Z,REC_013,2912.96,2025-10-01T03:31:00.000Z
LOT_00825,COL_0057,ready,2,35.12,6998.9,Butibori,Nagpur,Maharashtra,21.20534135525972,79.14178721973374,2025-12-01T13:20:00.000Z,,,2025-12-01T13:20:00.000Z
LOT_00826,COL_0006,confirmed,3,7.45,697.78,Govandi,Mumbai Suburban,Maharashtra,19.11952325009406,72.87503092508464,2025-12-31T06:24:00.000Z,REC_008,723.01,2026-01-01T13:27:00.000Z
LOT_00827,COL_0036,paid,2,41.9,1789.67,Kurla,Mumbai Suburban,Maharashtra,19.051460948070886,72.8137748532638,2026-03-26T19:16:00.000Z,REC_007,1757.74,2026-03-27T08:08:00.000Z
LOT_00828,COL_0012,paid,2,2.31,193.9,Pimpri,Pune,Maharashtra,18.534642135249076,73.86951792172417,2025-10-16T16:41:00.000Z,REC_005,198.57,2025-10-18T14:25:00.000Z
LOT_00829,COL_0011,ready,2,13.72,1499.78,Kamptee,Nagpur,Maharashtra,21.16947550056428,79.10950795050785,2026-03-27T17:14:00.000Z,,,2026-03-27T17:14:00.000Z
LOT_00830,COL_0005,ready,1,2.13,148.82,Butibori,Nagpur,Maharashtra,21.171116915512087,79.11098522396088,2025-12-09T06:50:00.000Z,,,2025-12-09T06:50:00.000Z
LOT_00831,COL_0050,paid,2,26.23,3622.67,Wagholi,Pune,Maharashtra,18.534404662819206,73.86930419653729,2026-06-12T17:53:00.000Z,REC_003,3159.35,2026-06-14T08:16:00.000Z
LOT_00832,COL_0047,paid,2,5.16,424.38,Mundka,New Delhi,Delhi,28.57881695739329,77.17742526165397,2025-10-22T19:51:00.000Z,REC_019,453.86,2025-10-23T08:31:00.000Z
LOT_00833,COL_0046,confirmed,1,3.33,62.91,Bhosari,Pune,Maharashtra,18.489258812339603,73.82867293110564,2026-08-02T18:53:00.000Z,REC_004,62.8,2026-08-05T17:45:00.000Z
LOT_00834,COL_0003,paid,1,41.78,962.61,Kothrud,Pune,Maharashtra,18.50071561974436,73.83898405776993,2026-06-09T08:10:00.000Z,REC_004,995.88,2026-06-11T22:55:00.000Z
LOT_00835,COL_0042,paid,2,32.12,12802.17,Wagholi,Pune,Maharashtra,18.591774109610913,73.92093669864983,2026-05-18T13:22:00.000Z,REC_001,13271.67,2026-05-19T22:21:00.000Z
LOT_00836,COL_0042,paid,2,46.38,4553.11,Katraj,Pune,Maharashtra,18.576900972136855,73.90755087492317,2025-09-24T10:53:00.000Z,REC_004,4825.9,2025-09-24T23:35:00.000Z
LOT_00837,COL_0029,paid,1,20.77,773.11,Malad,Mumbai Suburban,Maharashtra,19.168986611372233,72.919547950235,2026-04-06T15:57:00.000Z,REC_007,724.01,2026-04-07T20:27:00.000Z
LOT_00838,COL_0058,ready,1,1.82,279.32,Mayapuri,New Delhi,Delhi,28.590060241924228,77.18754421773181,2026-04-04T07:25:00.000Z,,,2026-04-04T07:25:00.000Z
LOT_00839,COL_0046,paid,2,1.61,674.89,Wagholi,Pune,Maharashtra,18.46749106158465,73.8090819554262,2025-11-18T06:09:00.000Z,REC_005,704.53,2025-11-19T03:47:00.000Z
LOT_00840,COL_0050,paid,3,48.56,15818.04,Katraj,Pune,Maharashtra,18.522314817914367,73.85842333612294,2026-07-11T15:14:00.000Z,REC_001,13486.25,2026-07-11T22:43:00.000Z
LOT_00841,COL_0056,paid,2,35.48,573.83,Kurla,Mumbai Suburban,Maharashtra,19.19044851616621,72.93886366454959,2026-07-03T19:26:00.000Z,REC_007,536.15,2026-07-05T08:05:00.000Z
LOT_00842,COL_0039,paid,3,48.01,8676.07,Wagle Estate,Thane,Maharashtra,19.295310314725338,73.0474092832528,2026-08-17T08:29:00.000Z,REC_011,8506.61,2026-08-17T23:44:00.000Z
LOT_00843,COL_0038,paid,1,0.2,753.32,Satpur,Nashik,Maharashtra,19.96511751256883,73.76065576131195,2026-02-24T13:10:00.000Z,REC_013,721.73,2026-02-25T19:59:00.000Z
LOT_00844,COL_0032,paid,2,1.33,654.41,Kurla,Mumbai Suburban,Maharashtra,19.103384961640838,72.86050646547675,2025-10-10T17:02:00.000Z,REC_008,645.31,2025-10-12T10:03:00.000Z
LOT_00845,COL_0019,confirmed,1,1.26,412.51,Wagle Estate,Thane,Maharashtra,19.283241805042326,73.03654762453809,2026-07-10T12:16:00.000Z,REC_011,430.54,2026-07-11T16:54:00.000Z
LOT_00846,COL_0037,paid,1,10.03,617.27,Pimpri,Pune,Maharashtra,18.588088852027056,73.91761996682436,2025-12-05T18:37:00.000Z,REC_002,636.78,2025-12-08T13:31:00.000Z
LOT_00847,COL_0032,ready,2,40.23,6027.37,Malad,Mumbai Suburban,Maharashtra,19.04439138863832,72.80741224977449,2026-04-18T15:14:00.000Z,,,2026-04-18T15:14:00.000Z
LOT_00848,COL_0055,paid,1,7.1,2509.92,Andheri East,Mumbai Suburban,Maharashtra,19.11142994039357,72.8677469463542,2026-07-10T09:31:00.000Z,REC_008,2460.13,2026-07-11T23:14:00.000Z
LOT_00849,COL_0012,paid,1,7.36,987.95,Kothrud,Pune,Maharashtra,18.511728503079713,73.84889565277174,2026-04-29T09:06:00.000Z,REC_005,942.43,2026-05-01T13:18:00.000Z
LOT_00850,COL_0003,paid,1,42.12,442.2,Bhosari,Pune,Maharashtra,18.455642943577466,73.79841864921973,2026-01-30T11:25:00.000Z,REC_003,474.87,2026-01-31T07:50:00.000Z
LOT_00851,COL_0037,handed_over,2,16.69,1081.87,Wagholi,Pune,Maharashtra,18.441986597971617,73.78612793817446,2026-08-23T16:56:00.000Z,REC_003,1091.29,2026-08-26T16:56:00.000Z
LOT_00852,COL_0048,paid,1,20.55,3276.33,Bhiwandi,Thane,Maharashtra,19.162238544020056,72.92764468961805,2025-09-04T06:34:00.000Z,REC_010,3378.11,2025-09-05T13:55:00.000Z
LOT_00853,COL_0054,paid,4,27.9,1615.01,Wagholi,Pune,Maharashtra,18.546064057843385,73.87979765205905,2025-10-06T11:23:00.000Z,REC_003,1610.75,2025-10-07T18:43:00.000Z
LOT_00854,COL_0035,ready,1,29.38,13482.19,Govandi,Mumbai Suburban,Maharashtra,19.163605482770503,72.91470493449344,2026-05-21T19:57:00.000Z,,,2026-05-21T19:57:00.000Z
LOT_00855,COL_0053,paid,3,9.02,1417.45,Panchavati,Nashik,Maharashtra,20.06845904625952,73.85366314163358,2025-11-05T16:46:00.000Z,REC_013,1272.26,2025-11-08T13:29:00.000Z
LOT_00856,COL_0014,paid,1,5.97,807.7,Bhosari,Pune,Maharashtra,18.45266618785411,73.7957395690687,2025-12-19T15:51:00.000Z,REC_001,831.4,2025-12-22T11:29:00.000Z
LOT_00857,COL_0001,paid,1,16.97,401.51,Satpur,Nashik,Maharashtra,19.988984252773225,73.7821358274959,2025-09-08T16:40:00.000Z,REC_012,428.05,2025-09-09T11:37:00.000Z
LOT_00858,COL_0024,paid,3,37.03,6809.97,Govandi,Mumbai Suburban,Maharashtra,19.137111076085272,72.89085996847673,2026-02-20T16:08:00.000Z,REC_007,6839.33,2026-02-22T11:39:00.000Z
LOT_00859,COL_0030,paid,1,24.92,631.22,Ambad,Nashik,Maharashtra,19.96531400479376,73.76083260431439,2026-03-31T13:24:00.000Z,REC_012,568.79,2026-04-03T01:00:00.000Z
LOT_00860,COL_0048,handed_over,1,67.37,1557.03,Bhiwandi,Thane,Maharashtra,19.176677799503505,72.94064001955316,2026-03-20T10:36:00.000Z,REC_011,1553.37,2026-03-23T01:36:00.000Z
LOT_00861,COL_0003,ready,1,0.1,398.33,Wagholi,Pune,Maharashtra,18.528663473287224,73.86413712595851,2026-06-18T09:30:00.000Z,,,2026-06-18T09:30:00.000Z
LOT_00862,COL_0037,paid,3,38.97,1749.99,Pimpri,Pune,Maharashtra,18.513755093970893,73.85071958457381,2026-02-15T09:21:00.000Z,REC_001,1850.75,2026-02-15T18:07:00.000Z
LOT_00863,COL_0038,paid,2,18.25,1125.81,Panchavati,Nashik,Maharashtra,20.04592584762722,73.8333832628645,2026-04-13T13:02:00.000Z,REC_012,1134.04,2026-04-14T22:35:00.000Z
LOT_00864,COL_0018,ready,1,21.28,3175.53,Malad,Mumbai Suburban,Maharashtra,19.175443154095117,72.9253588386856,2026-03-11T19:06:00.000Z,,,2026-03-11T19:06:00.000Z
LOT_00865,COL_0059,paid,2,12.67,1709.21,Katraj,Pune,Maharashtra,18.49460308731496,73.83348277858347,2025-11-26T10:53:00.000Z,REC_003,1673.6,2025-11-29T10:22:00.000Z
LOT_00866,COL_0004,paid,1,1,58.5,Wagholi,Pune,Maharashtra,18.58096154664606,73.91120539198145,2025-11-04T11:23:00.000Z,REC_001,52.84,2025-11-05T03:45:00.000Z
LOT_00867,COL_0006,paid,2,120.61,6983.59,Kurla,Mumbai Suburban,Maharashtra,19.19040643308908,72.93882578978017,2025-11-18T12:41:00.000Z,REC_007,6526.85,2025-11-20T22:58:00.000Z
LOT_00868,COL_0035,ready,1,28.08,3789.09,Kurla,Mumbai Suburban,Maharashtra,19.172710158495608,72.92289914264605,2026-06-10T17:56:00.000Z,,,2026-06-10T17:56:00.000Z
LOT_00869,COL_0015,ready,1,44.61,1083.42,Chikalthana,Chhatrapati Sambhajinagar,Maharashtra,19.83558643220812,75.30674778898731,2026-06-17T17:55:00.000Z,,,2026-06-17T17:55:00.000Z
LOT_00870,COL_0004,paid,1,0.04,7.31,Katraj,Pune,Maharashtra,18.474923036405443,73.8157707327649,2026-05-17T13:20:00.000Z,REC_002,7.56,2026-05-20T04:22:00.000Z
LOT_00871,COL_0039,handed_over,1,5.61,677.05,Wagle Estate,Thane,Maharashtra,19.16293145960122,72.9282683136411,2025-10-08T08:53:00.000Z,REC_011,620.67,2025-10-10T01:53:00.000Z
LOT_00872,COL_0021,paid,2,57.59,4081.98,Katraj,Pune,Maharashtra,18.52746835605204,73.86306152044683,2026-07-20T18:59:00.000Z,REC_002,4038.19,2026-07-21T15:52:00.000Z
LOT_00873,COL_0042,paid,3,28.81,4670.79,Kothrud,Pune,Maharashtra,18.586335119241475,73.91604160731733,2026-02-14T11:07:00.000Z,REC_004,4512.25,2026-02-17T00:29:00.000Z
LOT_00874,COL_0059,paid,3,36,2204.26,Wagholi,Pune,Maharashtra,18.595457294778523,73.92425156530068,2025-10-06T08:21:00.000Z,REC_005,2232.05,2025-10-06T17:37:00.000Z
