priceId,categoryId,subCategoryId,district,state,observedAt,buyingPriceInr,quotedPriceInr,unit,currency,marketLowInr,marketHighInr,recyclerId,source,confidence
PRC_014399,mixed_plastic,plastic_hips_tv,New Delhi,Delhi,2026-04-12T15:12:00.000Z,21.2,23.44,kg,INR,17.89,35.78,,recycler_quote,0.7
PRC_007134,pcb,pcb_power_supply,Nashik,Maharashtra,2026-04-12T15:14:00.000Z,140.09,,kg,INR,83.97,177.27,REC_013,aggregator_board,0.55
PRC_007576,battery,battery_li_ion_laptop,Nashik,Maharashtra,2026-04-12T15:30:00.000Z,219.75,237.38,kg,INR,136.84,293.24,REC_012,recycler_quote,0.7
PRC_001979,mixed_plastic,plastic_hips_tv,Pune,Maharashtra,2026-04-12T15:37:00.000Z,19.51,,kg,INR,15.97,31.95,,field_survey,0.85
PRC_003396,battery,battery_li_ion_laptop,Mumbai Suburban,Maharashtra,2026-04-12T15:49:00.000Z,274.34,292.13,kg,INR,155.57,333.36,REC_009,aggregator_board,0.55
PRC_001540,battery,battery_button_cell,Pune,Maharashtra,2026-04-12T15:58:00.000Z,96,101.43,kg,INR,61.73,144.05,,completed_transaction,0.9
PRC_012991,pcb,pcb_motherboard,New Delhi,Delhi,2026-04-12T16:20:00.000Z,327.18,357.51,kg,INR,218.72,437.44,,recycler_quote,0.7
PRC_015024,pcb,pcb_motherboard,Bengaluru Urban,Karnataka,2026-04-12T16:50:00.000Z,320.79,403.24,kg,INR,207.01,414.01,REC_020,completed_transaction,0.9
PRC_009580,battery,battery_li_ion_mobile,Nagpur,Maharashtra,2026-04-12T17:22:00.000Z,190.59,,kg,INR,113.59,246.11,REC_015,aggregator_board,0.55
PRC_001009,cable,cable_copper_house,Pune,Maharashtra,2026-04-12T17:42:00.000Z,392.68,,kg,INR,314.27,471.41,REC_001,completed_transaction,0.9
PRC_002464,lcd_panel,lcd_laptop_panel,Mumbai Suburban,Maharashtra,2026-04-12T18:16:00.000Z,56.21,,kg,INR,30.13,70.3,REC_008,recycler_quote,0.7
PRC_010085,motor_magnet,motor_fan_ac,Nagpur,Maharashtra,2026-04-12T18:16:00.000Z,149.36,,kg,INR,99.39,171.67,REC_014,field_survey,0.85
PRC_001090,cable,cable_data_thin,Pune,Maharashtra,2026-04-12T18:17:00.000Z,125.92,151.94,kg,INR,88.39,176.78,REC_001,field_survey,0.85
PRC_015993,battery,battery_button_cell,Bengaluru Urban,Karnataka,2026-04-13T07:14:00.000Z,121.08,157.12,kg,INR,66.36,154.85,,aggregator_board,0.55
PRC_009811,battery,battery_button_cell,Nagpur,Maharashtra,2026-04-13T08:04:00.000Z,98.55,,kg,INR,57.6,134.39,REC_015,aggregator_board,0.55
PRC_007724,battery,battery_button_cell,Nashik,Maharashtra,2026-04-13T08:23:00.000Z,92.48,,kg,INR,59.48,138.78,REC_012,recycler_quote,0.7
PRC_014669,crt,crt_yoke,Bengaluru Urban,Karnataka,2026-04-13T08:24:00.000Z,74.03,,kg,INR,56.92,98.32,REC_021,recycler_quote,0.7
PRC_002905,pcb,pcb_tv_low_grade,Mumbai Suburban,Maharashtra,2026-04-13T08:43:00.000Z,100.69,,kg,INR,70.54,161.23,REC_008,completed_transaction,0.9
PRC_009053,pcb,pcb_mobile,Nagpur,Maharashtra,2026-04-13T08:43:00.000Z,871.24,,kg,INR,600.88,1373.45,REC_014,recycler_quote,0.7
PRC_010489,crt,crt_monitor,Chhatrapati Sambhajinagar,Maharashtra,2026-04-13T09:02:00.000Z,8.64,,kg,INR,4.55,10.01,REC_016,recycler_quote,0.7
PRC_010321,mixed_plastic,plastic_mixed_dirty,Nagpur,Maharashtra,2026-04-13T09:15:00.000Z,9.48,,kg,INR,5.51,14.69,,completed_transaction,0.9
PRC_009947,motor_magnet,motor_small_appliance,Nagpur,Maharashtra,2026-04-13T10:32:00.000Z,116.22,123.17,kg,INR,85.33,148.21,REC_015,recycler_quote,0.7
PRC_004605,lcd_panel,led_backlight_strip,Thane,Maharashtra,2026-04-13T10:35:00.000Z,82.84,,kg,INR,58.78,127.36,,field_survey,0.85
PRC_008490,crt,crt_yoke,Nagpur,Maharashtra,2026-04-13T11:37:00.000Z,68.47,77.23,kg,INR,49.4,85.33,REC_014,completed_transaction,0.9
PRC_012303,mixed_plastic,plastic_hips_tv,Chhatrapati Sambhajinagar,Maharashtra,2026-04-13T12:01:00.000Z,20.71,23.99,kg,INR,14.37,28.75,,aggregator_board,0.55
PRC_007869,motor_magnet,motor_small_appliance,Nashik,Maharashtra,2026-04-13T12:03:00.000Z,106.75,,kg,INR,88.12,153.04,,recycler_quote,0.7
PRC_005482,battery,battery_li_ion_laptop,Thane,Maharashtra,2026-04-13T12:16:00.000Z,212.89,276.07,kg,INR,153.39,328.68,REC_011,recycler_quote,0.7
PRC_016222,motor_magnet,motor_speaker_magnet,Bengaluru Urban,Karnataka,2026-04-13T12:21:00.000Z,68.94,,kg,INR,44.4,93.73,REC_021,completed_transaction,0.9
PRC_001312,battery,battery_li_ion_mobile,Pune,Maharashtra,2026-04-13T12:32:00.000Z,223.64,,kg,INR,125.21,271.29,REC_004,completed_transaction,0.9
PRC_000730,pcb,pcb_cpu_processor,Pune,Maharashtra,2026-04-13T12:47:00.000Z,4169.26,,kg,INR,1679.49,6064.83,REC_001,recycler_quote,0.7
PRC_004094,mixed_plastic,plastic_mixed_dirty,Mumbai Suburban,Maharashtra,2026-04-13T13:02:00.000Z,12.08,13.55,kg,INR,6.47,17.25,REC_007,completed_transaction,0.9
PRC_012690,lcd_panel,lcd_tv_panel,New Delhi,Delhi,2026-04-13T13:11:00.000Z,22.69,27.97,kg,INR,15.85,31.69,REC_018,completed_transaction,0.9
PRC_013140,pcb,pcb_cpu_processor,New Delhi,Delhi,2026-04-13T13:13:00.000Z,5593.86,6198.98,kg,INR,1881.03,6792.61,REC_019,recycler_quote,0.7
PRC_000643,pcb,pcb_ram_gold,Pune,Maharashtra,2026-04-13T13:36:00.000Z,1595.29,1700.21,kg,INR,839.75,2052.71,,completed_transaction,0.9
PRC_008623,lcd_panel,lcd_monitor_panel,Nagpur,Maharashtra,2026-04-13T13:38:00.000Z,25.2,,kg,INR,14.88,29.75,REC_014,aggregator_board,0.55
PRC_014596,crt,crt_monitor,Bengaluru Urban,Karnataka,2026-04-13T13:53:00.000Z,8.55,10.42,kg,INR,5.36,11.78,REC_021,completed_transaction,0.9
PRC_015371,pcb,pcb_power_supply,Bengaluru Urban,Karnataka,2026-04-13T13:55:00.000Z,148.64,161.49,kg,INR,93.14,196.64,REC_021,completed_transaction,0.9
PRC_004550,lcd_panel,lcd_laptop_panel,Thane,Maharashtra,2026-04-13T14:44:00.000Z,45.52,57.8,kg,INR,29.39,68.58,REC_011,completed_transaction,0.9
PRC_003476,battery,battery_lead_acid_ups,Mumbai Suburban,Maharashtra,2026-04-13T14:46:00.000Z,84.36,94.07,kg,INR,84.52,118.33,,aggregator_board,0.55
PRC_002252,crt,crt_yoke,Mumbai Suburban,Maharashtra,2026-04-13T14:48:00.000Z,71.14,82.56,kg,INR,58,100.17,,aggregator_board,0.55
PRC_011662,battery,battery_li_ion_mobile,Chhatrapati Sambhajinagar,Maharashtra,2026-04-13T14:52:00.000Z,185.27,,kg,INR,112.69,244.16,REC_017,completed_transaction,0.9
PRC_013439,cable,cable_copper_house,New Delhi,Delhi,2026-04-13T14:58:00.000Z,435.31,517.64,kg,INR,349.93,524.89,,aggregator_board,0.55
PRC_004174,crt,crt_tv,Thane,Maharashtra,2026-04-13T15:04:00.000Z,6.48,,kg,INR,4.24,9.55,REC_011,aggregator_board,0.55
PRC_016064,motor_magnet,motor_hdd_assembly,Bengaluru Urban,Karnataka,2026-04-13T15:07:00.000Z,276.97,,kg,INR,177.6,335.47,REC_021,completed_transaction,0.9
PRC_000354,lcd_panel,lcd_monitor_panel,Pune,Maharashtra,2026-04-13T15:42:00.000Z,26.72,33.22,kg,INR,16.17,32.34,,field_survey,0.85
PRC_005265,cable,cable_aluminium,Thane,Maharashtra,2026-04-13T15:45:00.000Z,147.86,,kg,INR,112.77,179.41,REC_010,recycler_quote,0.7
PRC_014884,lcd_panel,lcd_laptop_panel,Bengaluru Urban,Karnataka,2026-04-13T16:47:00.000Z,46.99,50.66,kg,INR,29.67,69.23,REC_020,completed_transaction,0.9
PRC_004676,pcb,pcb_motherboard,Thane,Maharashtra,2026-04-13T16:54:00.000Z,327.59,,kg,INR,205.74,411.48,,aggregator_board,0.55
PRC_016524,mixed_plastic,plastic_mixed_dirty,Bengaluru Urban,Karnataka,2026-04-13T17:03:00.000Z,10.65,11.36,kg,INR,6.35,16.93,REC_020,completed_transaction,0.9
PRC_016136,motor_magnet,motor_small_appliance,Bengaluru Urban,Karnataka,2026-04-13T17:11:00.000Z,110.48,142,kg,INR,98.32,170.76,REC_020,aggregator_board,0.55
PRC_006151,mixed_plastic,plastic_mixed_dirty,Thane,Maharashtra,2026-04-13T17:53:00.000Z,11.67,,kg,INR,6.29,16.77,REC_010,completed_transaction,0.9
PRC_003868,motor_magnet,motor_fan_ac,Mumbai Suburban,Maharashtra,2026-04-13T18:30:00.000Z,151.57,162.41,kg,INR,115.99,200.35,REC_009,aggregator_board,0.55
PRC_015828,battery,battery_li_ion_laptop,Bengaluru Urban,Karnataka,2026-04-14T07:12:00.000Z,233.22,277.66,kg,INR,155.59,333.4,REC_020,completed_transaction,0.9
PRC_008769,lcd_panel,led_backlight_strip,Nagpur,Maharashtra,2026-04-14T07:15:00.000Z,79.77,95.15,kg,INR,51.26,111.06,REC_014,completed_transaction,0.9
PRC_006601,lcd_panel,lcd_laptop_panel,Nashik,Maharashtra,2026-04-14T07:47:00.000Z,50.33,,kg,INR,26.46,61.75,REC_013,aggregator_board,0.55
PRC_006680,lcd_panel,led_backlight_strip,Nashik,Maharashtra,2026-04-14T08:19:00.000Z,89.73,,kg,INR,52.93,114.68,REC_012,aggregator_board,0.55
PRC_015299,pcb,pcb_tv_low_grade,Bengaluru Urban,Karnataka,2026-04-14T09:03:00.000Z,96.46,,kg,INR,68.9,157.49,,aggregator_board,0.55
PRC_000801,pcb,pcb_mobile,Pune,Maharashtra,2026-04-14T09:26:00.000Z,1027.75,1286.64,kg,INR,650,1485.72,REC_001,completed_transaction,0.9
PRC_001832,motor_magnet,motor_fan_ac,Pune,Maharashtra,2026-04-14T09:35:00.000Z,134.21,155.06,kg,INR,106.77,184.41,,completed_transaction,0.9
PRC_015457,cable,cable_copper_house,Bengaluru Urban,Karnataka,2026-04-14T09:55:00.000Z,457.33,,kg,INR,329.23,493.84,,aggregator_board,0.55
PRC_002135,crt,crt_tv,Mumbai Suburban,Maharashtra,2026-04-14T10:19:00.000Z,7.66,8.58,kg,INR,4.37,9.83,REC_007,completed_transaction,0.9
PRC_007577,battery,battery_li_ion_laptop,Nashik,Maharashtra,2026-04-14T10:31:00.000Z,248.39,,kg,INR,139.44,298.8,,recycler_quote,0.7
PRC_015617,cable,cable_aluminium,Bengaluru Urban,Karnataka,2026-04-14T11:00:00.000Z,149.25,,kg,INR,113.17,180.05,,completed_transaction,0.9
PRC_010322,mixed_plastic,plastic_mixed_dirty,Nagpur,Maharashtra,2026-04-14T11:02:00.000Z,10.22,10.84,kg,INR,5.5,14.67,REC_015,completed_transaction,0.9
PRC_007135,pcb,pcb_power_supply,Nashik,Maharashtra,2026-04-14T11:06:00.000Z,149.29,,kg,INR,82.99,175.19,,aggregator_board,0.55
PRC_012160,motor_magnet,motor_fan_ac,Chhatrapati Sambhajinagar,Maharashtra,2026-04-14T11:39:00.000Z,137.35,,kg,INR,96.09,165.97,REC_017,aggregator_board,0.55
PRC_001010,cable,cable_copper_house,Pune,Maharashtra,2026-04-14T12:02:00.000Z,391.52,,kg,INR,310.59,465.89,REC_004,completed_transaction,0.9
PRC_012082,motor_magnet,motor_speaker_magnet,Chhatrapati Sambhajinagar,Maharashtra,2026-04-14T12:47:00.000Z,61.33,,kg,INR,37.26,78.65,REC_017,completed_transaction,0.9
PRC_012012,motor_magnet,motor_small_appliance,Chhatrapati Sambhajinagar,Maharashtra,2026-04-14T13:02:00.000Z,121.9,,kg,INR,82.99,144.13,REC_017,completed_transaction,0.9
PRC_005336,cable,cable_mixed_scrap,Thane,Maharashtra,2026-04-14T13:04:00.000Z,204.42,250.74,kg,INR,132.49,264.98,,field_survey,0.85
PRC_010249,mixed_plastic,plastic_hips_tv,Nagpur,Maharashtra,2026-04-14T13:05:00.000Z,21.1,,kg,INR,14.67,29.34,REC_015,recycler_quote,0.7
PRC_011225,pcb,pcb_tv_low_grade,Chhatrapati Sambhajinagar,Maharashtra,2026-04-14T13:24:00.000Z,84.16,,kg,INR,58.5,133.71,,recycler_quote,0.7
PRC_004234,crt,crt_monitor,Thane,Maharashtra,2026-04-14T13:34:00.000Z,7.29,7.9,kg,INR,5.31,11.68,,completed_transaction,0.9
PRC_006377,crt,crt_yoke,Nashik,Maharashtra,2026-04-14T14:29:00.000Z,71.71,,kg,INR,50.71,87.6,REC_013,recycler_quote,0.7
PRC_015372,pcb,pcb_power_supply,Bengaluru Urban,Karnataka,2026-04-14T14:37:00.000Z,141.43,,kg,INR,92.6,195.48,REC_020,completed_transaction,0.9
PRC_014746,lcd_panel,lcd_tv_panel,Bengaluru Urban,Karnataka,2026-04-14T14:59:00.000Z,21.92,26.88,kg,INR,15,30.01,REC_020,recycler_quote,0.7
PRC_004606,lcd_panel,led_backlight_strip,Thane,Maharashtra,2026-04-14T15:05:00.000Z,92.65,107.89,kg,INR,58.5,126.75,,completed_transaction,0.9
PRC_013653,cable,cable_mixed_scrap,New Delhi,Delhi,2026-04-14T15:33:00.000Z,207.41,239.48,kg,INR,141.32,282.64,REC_018,aggregator_board,0.55
PRC_006305,crt,crt_monitor,Nashik,Maharashtra,2026-04-14T16:14:00.000Z,7.74,,kg,INR,4.8,10.57,REC_013,aggregator_board,0.55
PRC_009348,cable,cable_data_thin,Nagpur,Maharashtra,2026-04-14T16:32:00.000Z,100.83,,kg,INR,80.37,160.73,,aggregator_board,0.55
PRC_016445,mixed_plastic,plastic_hips_tv,Bengaluru Urban,Karnataka,2026-04-14T16:37:00.000Z,25.93,27.56,kg,INR,16.9,33.81,,recycler_quote,0.7
PRC_006069,mixed_plastic,plastic_hips_tv,Thane,Maharashtra,2026-04-14T16:38:00.000Z,28.64,,kg,INR,16.74,33.49,,recycler_quote,0.7
PRC_004410,lcd_panel,lcd_tv_panel,Thane,Maharashtra,2026-04-14T17:19:00.000Z,19.36,20.62,kg,INR,14.86,29.72,REC_010,recycler_quote,0.7
PRC_000934,pcb,pcb_power_supply,Pune,Maharashtra,2026-04-14T17:27:00.000Z,118.05,132.7,kg,INR,87.35,184.41,,recycler_quote,0.7
PRC_007046,pcb,pcb_tv_low_grade,Nashik,Maharashtra,2026-04-14T17:35:00.000Z,89.61,,kg,INR,61.75,141.14,REC_012,aggregator_board,0.55
PRC_002834,pcb,pcb_mobile,Mumbai Suburban,Maharashtra,2026-04-14T17:37:00.000Z,1236.65,1492.2,kg,INR,702,1604.58,,completed_transaction,0.9
PRC_003192,cable,cable_aluminium,Mumbai Suburban,Maharashtra,2026-04-14T17:37:00.000Z,129.6,,kg,INR,115.31,183.44,REC_007,completed_transaction,0.9
PRC_001091,cable,cable_data_thin,Pune,Maharashtra,2026-04-14T17:43:00.000Z,121.25,,kg,INR,87.35,174.71,,completed_transaction,0.9
PRC_003703,motor_magnet,motor_small_appliance,Mumbai Suburban,Maharashtra,2026-04-14T17:46:00.000Z,156.44,,kg,INR,99.58,172.96,REC_007,field_survey,0.85
PRC_006152,mixed_plastic,plastic_mixed_dirty,Thane,Maharashtra,2026-04-14T17:52:00.000Z,11.77,,kg,INR,6.28,16.74,REC_011,field_survey,0.85
PRC_005483,battery,battery_li_ion_laptop,Thane,Maharashtra,2026-04-14T17:57:00.000Z,238.23,250.71,kg,INR,154.12,330.26,REC_011,recycler_quote,0.7
PRC_005784,motor_magnet,motor_small_appliance,Thane,Maharashtra,2026-04-14T18:09:00.000Z,128.23,138,kg,INR,96.82,168.16,REC_010,completed_transaction,0.9
PRC_005994,mixed_plastic,plastic_abs_casing,Thane,Maharashtra,2026-04-14T18:09:00.000Z,29.85,34.32,kg,INR,23.02,43.95,,recycler_quote,0.7
PRC_013217,pcb,pcb_mobile,New Delhi,Delhi,2026-04-14T18:09:00.000Z,1290.04,,kg,INR,728,1664.01,REC_019,aggregator_board,0.55
PRC_012304,mixed_plastic,plastic_hips_tv,Chhatrapati Sambhajinagar,Maharashtra,2026-04-14T18:18:00.000Z,20.37,,kg,INR,14.35,28.7,REC_016,completed_transaction,0.9
PRC_014015,motor_magnet,motor_hdd_assembly,New Delhi,Delhi,2026-04-14T18:20:00.000Z,274.37,318.74,kg,INR,185.45,350.3,,aggregator_board,0.55
PRC_000517,lcd_panel,led_backlight_strip,Pune,Maharashtra,2026-04-14T18:51:00.000Z,88,,kg,INR,55.71,120.71,REC_004,completed_transaction,0.9
PRC_009886,motor_magnet,motor_hdd_assembly,Nagpur,Maharashtra,2026-04-15T07:12:00.000Z,227.88,265,kg,INR,152.77,288.57,REC_014,recycler_quote,0.7
PRC_009499,cable,cable_mixed_scrap,Nagpur,Maharashtra,2026-04-15T07:29:00.000Z,174.45,203.52,kg,INR,115.19,230.39,REC_014,completed_transaction,0.9
PRC_015089,pcb,pcb_ram_gold,Bengaluru Urban,Karnataka,2026-04-15T08:02:00.000Z,1450.26,1751.69,kg,INR,876.34,2142.18,,field_survey,0.85
PRC_013218,pcb,pcb_mobile,New Delhi,Delhi,2026-04-15T08:05:00.000Z,1190.89,1296.97,kg,INR,720.18,1646.13,,completed_transaction,0.9
PRC_001980,mixed_plastic,plastic_hips_tv,Pune,Maharashtra,2026-04-15T08:11:00.000Z,24.75,32.14,kg,INR,15.96,31.93,,completed_transaction,0.9
PRC_016525,mixed_plastic,plastic_mixed_dirty,Bengaluru Urban,Karnataka,2026-04-15T08:19:00.000Z,12.2,,kg,INR,6.35,16.92,REC_020,aggregator_board,0.55
PRC_015761,battery,battery_li_ion_mobile,Bengaluru Urban,Karnataka,2026-04-15T09:03:00.000Z,199.79,,kg,INR,132.16,286.34,REC_020,completed_transaction,0.9
PRC_004897,pcb,pcb_mobile,Thane,Maharashtra,2026-04-15T09:08:00.000Z,990.01,,kg,INR,675.17,1543.25,,recycler_quote,0.7
PRC_014308,mixed_plastic,plastic_abs_casing,New Delhi,Delhi,2026-04-15T09:08:00.000Z,39.67,45.45,kg,INR,24.58,46.93,REC_018,recycler_quote,0.7
PRC_003333,battery,battery_li_ion_mobile,Mumbai Suburban,Maharashtra,2026-04-15T09:23:00.000Z,224.09,,kg,INR,134.65,291.74,REC_006,recycler_quote,0.7
PRC_002906,pcb,pcb_tv_low_grade,Mumbai Suburban,Maharashtra,2026-04-15T09:33:00.000Z,108.34,137.9,kg,INR,69.45,158.73,REC_007,recycler_quote,0.7
PRC_004551,lcd_panel,lcd_laptop_panel,Thane,Maharashtra,2026-04-15T11:14:00.000Z,63.18,81.8,kg,INR,28.94,67.52,REC_010,aggregator_board,0.55
PRC_016223,motor_magnet,motor_speaker_magnet,Bengaluru Urban,Karnataka,2026-04-15T11:24:00.000Z,72.87,90.15,kg,INR,44,92.9,REC_021,field_survey,0.85
PRC_011017,pcb,pcb_ram_gold,Chhatrapati Sambhajinagar,Maharashtra,2026-04-15T11:25:00.000Z,1755.73,2155,kg,INR,744.07,1818.83,,recycler_quote,0.7
PRC_014016,motor_magnet,motor_hdd_assembly,New Delhi,Delhi,2026-04-15T11:46:00.000Z,239.76,256.8,kg,INR,185.98,351.3,REC_019,recycler_quote,0.7
PRC_013930,battery,battery_button_cell,New Delhi,Delhi,2026-04-15T12:27:00.000Z,125.11,151.48,kg,INR,69.82,162.91,REC_018,recycler_quote,0.7
PRC_008919,pcb,pcb_ram_gold,Nagpur,Maharashtra,2026-04-15T12:44:00.000Z,1317.68,,kg,INR,760.6,1859.25,REC_015,completed_transaction,0.9
PRC_012840,lcd_panel,lcd_laptop_panel,New Delhi,Delhi,2026-04-15T12:51:00.000Z,49.89,,kg,INR,30.86,72.02,REC_019,completed_transaction,0.9
PRC_005618,battery,battery_button_cell,Thane,Maharashtra,2026-04-15T14:22:00.000Z,113.44,120.41,kg,INR,65.45,152.73,REC_011,field_survey,0.85
PRC_010779,lcd_panel,lcd_laptop_panel,Chhatrapati Sambhajinagar,Maharashtra,2026-04-15T15:12:00.000Z,37.85,40.87,kg,INR,24.8,57.87,REC_016,completed_transaction,0.9
PRC_016368,mixed_plastic,plastic_abs_casing,Bengaluru Urban,Karnataka,2026-04-15T15:12:00.000Z,32.8,38.01,kg,INR,23.27,44.42,REC_020,recycler_quote,0.7
PRC_008336,crt,crt_tv,Nagpur,Maharashtra,2026-04-15T15:14:00.000Z,5.94,,kg,INR,3.73,8.38,,recycler_quote,0.7
PRC_007507,battery,battery_li_ion_mobile,Nashik,Maharashtra,2026-04-15T15:15:00.000Z,217.38,234.38,kg,INR,118.44,256.62,,recycler_quote,0.7
PRC_009948,motor_magnet,motor_small_appliance,Nagpur,Maharashtra,2026-04-15T15:25:00.000Z,108.46,124.29,kg,INR,84.18,146.21,REC_014,recycler_quote,0.7
PRC_003869,motor_magnet,motor_fan_ac,Mumbai Suburban,Maharashtra,2026-04-15T15:45:00.000Z,139.43,,kg,INR,114.42,197.64,REC_009,recycler_quote,0.7
PRC_003047,cable,cable_copper_house,Mumbai Suburban,Maharashtra,2026-04-15T15:49:00.000Z,446.27,537.45,kg,INR,332.87,499.3,REC_006,completed_transaction,0.9
PRC_001906,mixed_plastic,plastic_abs_casing,Pune,Maharashtra,2026-04-15T16:23:00.000Z,35.17,44.68,kg,INR,21.95,41.9,,aggregator_board,0.55
PRC_006070,mixed_plastic,plastic_hips_tv,Thane,Maharashtra,2026-04-15T16:33:00.000Z,26.05,,kg,INR,16.76,33.52,,recycler_quote,0.7
PRC_008770,lcd_panel,led_backlight_strip,Nagpur,Maharashtra,2026-04-15T16:46:00.000Z,79.44,94.98,kg,INR,50.71,109.86,REC_014,recycler_quote,0.7
PRC_002608,pcb,pcb_motherboard,Mumbai Suburban,Maharashtra,2026-04-15T16:58:00.000Z,346.11,449.05,kg,INR,208.34,416.68,,field_survey,0.85
PRC_007193,cable,cable_copper_house,Nashik,Maharashtra,2026-04-15T17:29:00.000Z,338.49,,kg,INR,292.8,439.2,REC_012,completed_transaction,0.9
PRC_013294,pcb,pcb_tv_low_grade,New Delhi,Delhi,2026-04-15T17:38:00.000Z,134.42,155.37,kg,INR,72.02,164.61,REC_019,aggregator_board,0.55
PRC_012609,crt,crt_yoke,New Delhi,Delhi,2026-04-15T17:41:00.000Z,87.06,,kg,INR,59.33,102.48,,completed_transaction,0.9
PRC_015540,cable,cable_data_thin,Bengaluru Urban,Karnataka,2026-04-15T17:44:00.000Z,151.32,164.16,kg,INR,91.89,183.77,REC_021,recycler_quote,0.7
PRC_012912,lcd_panel,led_backlight_strip,New Delhi,Delhi,2026-04-15T17:47:00.000Z,107.01,127.12,kg,INR,61.73,133.75,REC_018,aggregator_board,0.55
PRC_002835,pcb,pcb_mobile,Mumbai Suburban,Maharashtra,2026-04-15T17:49:00.000Z,1179.12,1295.36,kg,INR,694.46,1587.34,REC_007,completed_transaction,0.9
PRC_002391,lcd_panel,lcd_monitor_panel,Mumbai Suburban,Maharashtra,2026-04-15T18:23:00.000Z,28.54,30.09,kg,INR,17.49,34.99,REC_007,completed_transaction,0.9
PRC_005410,battery,battery_li_ion_mobile,Thane,Maharashtra,2026-04-15T18:43:00.000Z,220.8,,kg,INR,130.91,283.64,REC_011,completed_transaction,0.9
PRC_013720,battery,battery_li_ion_mobile,New Delhi,Delhi,2026-04-15T18:49:00.000Z,225.44,268.37,kg,INR,139.64,302.55,,aggregator_board,0.55
PRC_008260,mixed_plastic,plastic_mixed_dirty,Nashik,Maharashtra,2026-04-15T18:54:00.000Z,11.46,,kg,INR,5.69,15.17,REC_013,recycler_quote,0.7
PRC_005411,battery,battery_li_ion_mobile,Thane,Maharashtra,2026-04-16T07:19:00.000Z,199.92,249.87,kg,INR,131.68,285.31,,aggregator_board,0.55
PRC_006071,mixed_plastic,plastic_hips_tv,Thane,Maharashtra,2026-04-16T07:43:00.000Z,22.98,24.21,kg,INR,16.79,33.58,REC_010,recycler_quote,0.7
PRC_008624,lcd_panel,lcd_monitor_panel,Nagpur,Maharashtra,2026-04-16T07:46:00.000Z,23.94,26.95,kg,INR,14.94,29.87,REC_014,recycler_quote,0.7
PRC_004318,crt,crt_yoke,Thane,Maharashtra,2026-04-16T07:53:00.000Z,85.92,,kg,INR,55.3,95.52,,aggregator_board,0.55
PRC_000518,lcd_panel,led_backlight_strip,Pune,Maharashtra,2026-04-16T08:15:00.000Z,90.2,,kg,INR,54.99,119.15,,completed_transaction,0.9
PRC_010780,lcd_panel,lcd_laptop_panel,Chhatrapati Sambhajinagar,Maharashtra,2026-04-16T08:30:00.000Z,43.37,55.42,kg,INR,24.75,57.74,REC_016,recycler_quote,0.7
PRC_013931,battery,battery_button_cell,New Delhi,Delhi,2026-04-16T08:36:00.000Z,109.76,141.04,kg,INR,70.23,163.87,REC_018,completed_transaction,0.9
PRC_004898,pcb,pcb_mobile,Thane,Maharashtra,2026-04-16T08:38:00.000Z,1225.81,1318.29,kg,INR,673.65,1539.78,REC_010,aggregator_board,0.55
PRC_012913,lcd_panel,led_backlight_strip,New Delhi,Delhi,2026-04-16T09:41:00.000Z,105.88,,kg,INR,61.59,133.45,REC_018,aggregator_board,0.55
PRC_003781,motor_magnet,motor_speaker_magnet,Mumbai Suburban,Maharashtra,2026-04-16T09:50:00.000Z,72.7,,kg,INR,45.07,95.16,REC_007,aggregator_board,0.55
PRC_008548,lcd_panel,lcd_tv_panel,Nagpur,Maharashtra,2026-04-16T10:48:00.000Z,21.05,,kg,INR,13.07,26.14,REC_015,recycler_quote,0.7
PRC_002136,crt,crt_tv,Mumbai Suburban,Maharashtra,2026-04-16T10:53:00.000Z,7.38,8.28,kg,INR,4.38,9.86,REC_008,recycler_quote,0.7
PRC_015161,pcb,pcb_cpu_processor,Bengaluru Urban,Karnataka,2026-04-16T10:55:00.000Z,4077.43,5164.87,kg,INR,1748.75,6314.92,REC_021,completed_transaction,0.9
PRC_016526,mixed_plastic,plastic_mixed_dirty,Bengaluru Urban,Karnataka,2026-04-16T11:06:00.000Z,10.84,12.51,kg,INR,6.36,16.95,REC_021,aggregator_board,0.55
PRC_000283,lcd_panel,lcd_tv_panel,Pune,Maharashtra,2026-04-16T11:39:00.000Z,20.46,,kg,INR,14.21,28.41,REC_004,completed_transaction,0.9
PRC_014460,mixed_plastic,plastic_mixed_dirty,New Delhi,Delhi,2026-04-16T11:41:00.000Z,14.32,,kg,INR,6.72,17.91,,field_survey,0.85
PRC_012161,motor_magnet,motor_fan_ac,Chhatrapati Sambhajinagar,Maharashtra,2026-04-16T11:48:00.000Z,116.84,149.39,kg,INR,94.8,163.74,REC_017,recycler_quote,0.7
PRC_005129,cable,cable_copper_house,Thane,Maharashtra,2026-04-16T11:58:00.000Z,434.68,,kg,INR,321.74,482.6,REC_010,recycler_quote,0.7
PRC_002465,lcd_panel,lcd_laptop_panel,Mumbai Suburban,Maharashtra,2026-04-16T12:14:00.000Z,59.58,,kg,INR,29.7,69.29,REC_008,recycler_quote,0.7
PRC_010164,mixed_plastic,plastic_abs_casing,Nagpur,Maharashtra,2026-04-16T12:48:00.000Z,27.35,,kg,INR,20.23,38.62,,completed_transaction,0.9
PRC_015829,battery,battery_li_ion_laptop,Bengaluru Urban,Karnataka,2026-04-16T13:34:00.000Z,241.09,279.31,kg,INR,155.09,332.34,REC_020,completed_transaction,0.9
